Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
8654240,SA_0000001820,COUNTRY,DEU,EUR,Europe,YEAR,2019,SEX,SEX_FMLE,,,,,,,43.5,43.484110955,,,,2025-06-03T12:54:10Z,2019,2019-01-01,2019-12-31
2723582,SA_0000001820,COUNTRY,LBY,EMR,Eastern Mediterranean,YEAR,2016,SEX,SEX_BTSX,,,,,,,2.4 [1.7-3.2],2.4,,,,2018-10-24T14:14:05Z,2016,2016-01-01,2016-12-31
5810999,SA_0000001820,COUNTRY,PRK,SEAR,South-East Asia,YEAR,2019,SEX,SEX_FMLE,,,,,,,34.2,34.190706983,,,,2025-06-03T12:54:10Z,2019,2019-01-01,2019-12-31
2609376,SA_0000001820,COUNTRY,BWA,AFR,Africa,YEAR,2016,SEX,SEX_BTSX,,,,,,,64.1 [59-68.9],64.1,,,,2018-10-24T14:14:05Z,2016,2016-01-01,2016-12-31
4237358,SA_0000001820,COUNTRY,KGZ,EUR,Europe,YEAR,2016,SEX,SEX_BTSX,,,,,,,49.8 [45.3-54.3],49.8,,,,2018-10-24T14:13:58Z,2016,2016-01-01,2016-12-31
3117587,SA_0000001820,COUNTRY,MKD,EUR,Europe,YEAR,2016,SEX,SEX_BTSX,,,,,,,55.8 [50.9-60.6],55.8,,,,2018-10-24T14:13:55Z,2016,2016-01-01,2016-12-31
1790058,SA_0000001820,COUNTRY,STP,AFR,Africa,YEAR,2019,SEX,SEX_FMLE,,,,,,,74.6,74.627009093,,,,2025-06-03T12:54:10Z,2019,2019-01-01,2019-12-31
3951710,SA_0000001820,COUNTRY,FRA,EUR,Europe,YEAR,2016,SEX,SEX_BTSX,,,,,,,54.2 [50.5-57.9],54.2,,,,2018-10-24T14:13:59Z,2016,2016-01-01,2016-12-31
5231950,SA_0000001820,COUNTRY,UZB,EUR,Europe,YEAR,2016,SEX,SEX_BTSX,,,,,,,44.2 [39.6-48.8],44.2,,,,2018-10-24T14:14:03Z,2016,2016-01-01,2016-12-31
6938788,SA_0000001820,COUNTRY,CYP,EUR,Europe,YEAR,2019,SEX,SEX_BTSX,,,,,,,36.9,36.856504317,,,,2025-06-03T12:54:10Z,2019,2019-01-01,2019-12-31
5683932,SA_0000001820,COUNTRY,BGR,EUR,Europe,YEAR,2016,SEX,SEX_MLE,,,,,,,76.6 [72.5-80.3],76.6,,,,2018-10-24T14:13:59Z,2016,2016-01-01,2016-12-31
45738,SA_0000001820,COUNTRY,COD,AFR,Africa,YEAR,2019,SEX,SEX_BTSX,,,,,,,86.4,86.380251604,,,,2025-06-03T12:54:10Z,2019,2019-01-01,2019-12-31
1421023,SA_0000001820,COUNTRY,MLT,EUR,Europe,YEAR,2016,SEX,SEX_BTSX,,,,,,,44.6 [40.9-48.4],44.6,,,,2018-10-24T14:13:54Z,2016,2016-01-01,2016-12-31
9430150,SA_0000001820,COUNTRY,CYP,EUR,Europe,YEAR,2019,SEX,SEX_MLE,,,,,,,39.9,39.899133942,,,,2025-06-03T12:54:10Z,2019,2019-01-01,2019-12-31
9770867,SA_0000001820,COUNTRY,BDI,AFR,Africa,YEAR,2019,SEX,SEX_FMLE,,,,,,,61.1,61.109178412,,,,2025-06-03T12:54:10Z,2019,2019-01-01,2019-12-31
