location,age,year,percent_of_prevalence,pre_upper_bound,pre_lower_bound,consumption_in_liters
Belarus,25-29 years,2011,0.035835485,0.043844538,0.028955293,13.74666667
Belarus,30-34 years,2011,0.044334273,0.05284186,0.036427125,13.74666667
Belarus,35-39 years,2011,0.049746216,0.057010971,0.042932829,13.74666667
Belarus,40-44 years,2011,0.054917637,0.063158491,0.046288741,13.74666667
Belarus,15-19 years,2012,0.009173124,0.012865667,0.005980859,13.17333333
Belarus,20-24 years,2012,0.023524247,0.031376972,0.016779729,13.17333333
Belarus,25-29 years,2012,0.035032209,0.042469556,0.028509574,13.17333333
Belarus,30-34 years,2012,0.043467102,0.050760216,0.036175869,13.17333333
Belarus,35-39 years,2012,0.048872857,0.05644191,0.041583539,13.17333333
Belarus,40-44 years,2012,0.054481755,0.063184105,0.045524671,13.17333333
Belarus,15-19 years,2013,0.00909479,0.012982209,0.005881307,12.14666667
Belarus,20-24 years,2013,0.023101063,0.030979922,0.016210833,12.14666667
Belarus,25-29 years,2013,0.03424937,0.041868544,0.027441716,12.14666667
Belarus,30-34 years,2013,0.042354193,0.04981455,0.034966675,12.14666667
Belarus,35-39 years,2013,0.047674663,0.055525947,0.039913169,12.14666667
Belarus,40-44 years,2013,0.053867187,0.063408685,0.04430845,12.14666667
Belarus,15-19 years,2014,0.009026548,0.01283384,0.005813531,10.92666667
Belarus,20-24 years,2014,0.022688265,0.030904872,0.015733285,10.92666667
Belarus,25-29 years,2014,0.033456918,0.042352741,0.026951122,10.92666667
Belarus,30-34 years,2014,0.041177373,0.049816107,0.033719207,10.92666667
Belarus,35-39 years,2014,0.046401194,0.055567231,0.037264859,10.92666667
Belarus,40-44 years,2014,0.053125467,0.063532153,0.041890123,10.92666667
Belarus,15-19 years,2015,0.008941502,0.01261406,0.005738965,10.00333333
Belarus,20-24 years,2015,0.022209016,0.031823773,0.015198156,10.00333333
Belarus,25-29 years,2015,0.032621691,0.043034855,0.025901961,10.00333333
Belarus,30-34 years,2015,0.040126712,0.052262286,0.032436484,10.00333333
Belarus,35-39 years,2015,0.045274184,0.056678187,0.03504732,10.00333333
Belarus,40-44 years,2015,0.05233144,0.064366986,0.039662416,10.00333333
Belarus,15-19 years,2016,0.008820046,0.012395061,0.005725847,9.506666667
Belarus,20-24 years,2016,0.021535422,0.030458402,0.014980875,9.506666667
Belarus,25-29 years,2016,0.031471336,0.040605084,0.025439017,9.506666667
Belarus,30-34 years,2016,0.03877464,0.049806691,0.031669966,9.506666667
Belarus,35-39 years,2016,0.04379587,0.054717756,0.035629498,9.506666667
Belarus,40-44 years,2016,0.051080999,0.061843119,0.041114602,9.506666667
Belarus,15-19 years,2017,0.008678439,0.012135457,0.005666473,9.6
Belarus,20-24 years,2017,0.020730364,0.028527197,0.014622872,9.6
Belarus,25-29 years,2017,0.029968218,0.037686468,0.024429373,9.6
Belarus,30-34 years,2017,0.036871842,0.04664888,0.030494589,9.6
Belarus,35-39 years,2017,0.041666348,0.051739806,0.034111273,9.6
Belarus,40-44 years,2017,0.0491546,0.058713621,0.040114251,9.6
Belarus,15-19 years,2018,0.008535588,0.011880769,0.005632288,9.873333333
Belarus,20-24 years,2018,0.019949928,0.026788537,0.014115365,9.873333333
Belarus,25-29 years,2018,0.028447856,0.034955933,0.023266389,9.873333333
Belarus,30-34 years,2018,0.034879822,0.043378003,0.028831191,9.873333333
Belarus,35-39 years,2018,0.039371038,0.048721994,0.032471023,9.873333333
Belarus,40-44 years,2018,0.046983124,0.055829681,0.038568375,9.873333333
Belarus,15-19 years,2019,0.008421749,0.011642073,0.005479123,10.25
Belarus,20-24 years,2019,0.019346788,0.025733249,0.013574574,10.25
Belarus,25-29 years,2019,0.027257041,0.033044999,0.021991334,10.25
Belarus,30-34 years,2019,0.033252895,0.040889031,0.027079942,10.25
Belarus,35-39 years,2019,0.037400403,0.046691195,0.030364704,10.25
Belarus,40-44 years,2019,0.045006756,0.053565792,0.035950547,10.25
Belarus,15-19 years,2020,0.008342224,0.011455522,0.005385579,10.61666667
Belarus,20-24 years,2020,0.019043697,0.02523445,0.013241049,10.61666667
Belarus,25-29 years,2020,0.02672379,0.032616105,0.021099044,10.61666667
Belarus,30-34 years,2020,0.03243464,0.039939544,0.025838858,10.61666667
Belarus,35-39 years,2020,0.036247475,0.04552929,0.028567293,10.61666667
Belarus,40-44 years,2020,0.043630198,0.052266722,0.034252904,10.61666667
Belarus,15-19 years,2021,0.008320243,0.011378255,0.005488222,10.77333333
Belarus,20-24 years,2021,0.019121577,0.025076824,0.013450411,10.77333333
Belarus,25-29 years,2021,0.026952503,0.032747295,0.021268839,10.77333333
Belarus,30-34 years,2021,0.032578279,0.039328687,0.026150901,10.77333333
Belarus,35-39 years,2021,0.035862633,0.043646665,0.028713257,10.77333333
Belarus,40-44 years,2021,0.042623295,0.050306285,0.034617041,10.77333333
Belarus,15-19 years,2022,0.008335309,0.011522437,0.005431657,10.77333333
Belarus,20-24 years,2022,0.019392096,0.025885892,0.01321844,10.77333333
Belarus,25-29 years,2022,0.027420536,0.034650162,0.021195104,10.77333333
Belarus,30-34 years,2022,0.032918687,0.04090692,0.025713636,10.77333333
Belarus,35-39 years,2022,0.035667289,0.042750246,0.028657086,10.77333333
Belarus,40-44 years,2022,0.041982635,0.051455902,0.033442811,10.77333333
Belarus,15-19 years,2023,0.008655847,0.012299738,0.005762708,
Belarus,20-24 years,2023,0.020214519,0.027954271,0.014265363,
Belarus,25-29 years,2023,0.028033767,0.035166772,0.022401288,
Belarus,30-34 years,2023,0.033301096,0.039478935,0.026887544,
Belarus,35-39 years,2023,0.03638868,0.044155061,0.02879498,
Belarus,40-44 years,2023,0.04429495,0.05510439,0.033920925,
Belgium,15-19 years,2005,0.017701161,0.028018758,0.010533493,11.02811728
Belgium,20-24 years,2005,0.044831881,0.068838184,0.027862107,11.02811728
Belgium,25-29 years,2005,0.046660479,0.062310584,0.033793997,11.02811728
Belgium,30-34 years,2005,0.042682935,0.05862172,0.028971947,11.02811728
Belgium,35-39 years,2005,0.039831506,0.051624512,0.03056831,11.02811728
Belgium,40-44 years,2005,0.037427404,0.045954109,0.028025591,11.02811728
Belgium,15-19 years,2006,0.017587076,0.027631762,0.010215798,10.90408885
Belgium,20-24 years,2006,0.044453403,0.068435976,0.027187086,10.90408885
Belgium,25-29 years,2006,0.046237518,0.061468787,0.033441169,10.90408885
Belgium,30-34 years,2006,0.042462954,0.058340491,0.028593806,10.90408885
Belgium,35-39 years,2006,0.039678253,0.050856205,0.029664685,10.90408885
Belgium,40-44 years,2006,0.037392112,0.047278011,0.028561082,10.90408885
Belgium,15-19 years,2007,0.017492108,0.027347175,0.009911419,10.73229186
Belgium,20-24 years,2007,0.044152387,0.068410066,0.026174775,10.73229186
Belgium,25-29 years,2007,0.045904573,0.061792352,0.032831055,10.73229186
Belgium,30-34 years,2007,0.042200125,0.057539278,0.028338441,10.73229186
Belgium,35-39 years,2007,0.039501233,0.05026212,0.0291257,10.73229186
Belgium,40-44 years,2007,0.037409514,0.047179533,0.029089503,10.73229186
Belgium,15-19 years,2008,0.017421157,0.026815912,0.009905335,10.45853518
Belgium,20-24 years,2008,0.043932767,0.068581895,0.025586292,10.45853518
Belgium,25-29 years,2008,0.045646376,0.06267951,0.031955457,10.45853518
Belgium,30-34 years,2008,0.041912524,0.058270052,0.027989452,10.45853518
Belgium,35-39 years,2008,0.039313601,0.050447017,0.028937071,10.45853518
Belgium,40-44 years,2008,0.037430281,0.047987681,0.029416517,10.45853518
Belgium,15-19 years,2009,0.017371149,0.026632305,0.009927927,10.3
Belgium,20-24 years,2009,0.043775751,0.068380929,0.025391844,10.3
Belgium,25-29 years,2009,0.045449858,0.062892108,0.031119735,10.3
Belgium,30-34 years,2009,0.041642503,0.058298973,0.027487757,10.3
Belgium,35-39 years,2009,0.039180099,0.050748916,0.028754815,10.3
Belgium,40-44 years,2009,0.037414891,0.047538979,0.028327372,10.3
Belgium,15-19 years,2010,0.017343351,0.026906217,0.009992224,10.17333333
Belgium,20-24 years,2010,0.043684601,0.068278919,0.025383345,10.17333333
Belgium,25-29 years,2010,0.045275168,0.063617245,0.03120897,10.17333333
Belgium,30-34 years,2010,0.041494254,0.058925781,0.02664986,10.17333333
Belgium,35-39 years,2010,0.039045006,0.051545417,0.02835261,10.17333333
Belgium,40-44 years,2010,0.037354516,0.048052434,0.027465637,10.17333333
Belgium,15-19 years,2011,0.017324768,0.026859927,0.010005732,10.17
Belgium,20-24 years,2011,0.043637247,0.067662015,0.025159216,10.17
Belgium,25-29 years,2011,0.045191171,0.062538674,0.031340374,10.17
Belgium,30-34 years,2011,0.041367125,0.057846965,0.026915465,10.17
Belgium,35-39 years,2011,0.038865398,0.05087016,0.028739269,10.17
Belgium,40-44 years,2011,0.037160848,0.047099541,0.027918956,10.17
Belgium,15-19 years,2012,0.017311027,0.026890818,0.01003019,10.18666667
Belgium,20-24 years,2012,0.043606153,0.067251315,0.025357536,10.18666667
Belgium,25-29 years,2012,0.045113255,0.062012247,0.03150431,10.18666667
Belgium,30-34 years,2012,0.041261037,0.057055206,0.02722898,10.18666667
Belgium,35-39 years,2012,0.038634675,0.050356066,0.028181478,10.18666667
Belgium,40-44 years,2012,0.036843685,0.047743447,0.0270039,10.18666667
Belgium,15-19 years,2013,0.017308828,0.026846968,0.009933959,10.33
Belgium,20-24 years,2013,0.043591351,0.06684342,0.025340934,10.33
Belgium,25-29 years,2013,0.045046251,0.061373375,0.031454537,10.33
Belgium,30-34 years,2013,0.04116011,0.056945673,0.027372572,10.33
Belgium,35-39 years,2013,0.038368044,0.05009844,0.028168266,10.33
Belgium,40-44 years,2013,0.036483514,0.047749845,0.026474926,10.33
Belgium,15-19 years,2014,0.017296874,0.027083931,0.009827507,10.42
Belgium,20-24 years,2014,0.043556681,0.066386874,0.025618534,10.42
Belgium,25-29 years,2014,0.044966462,0.060749359,0.031744039,10.42
Belgium,30-34 years,2014,0.041057914,0.056945129,0.027058258,10.42
Belgium,35-39 years,2014,0.03810611,0.049849907,0.028091177,10.42
Belgium,40-44 years,2014,0.036219465,0.046635165,0.026228537,10.42
Belgium,15-19 years,2015,0.017261646,0.026873765,0.009851698,10.11666667
Belgium,20-24 years,2015,0.043516494,0.066439218,0.025692221,10.11666667
Belgium,25-29 years,2015,0.044902429,0.061578874,0.030986472,10.11666667
Belgium,30-34 years,2015,0.040910923,0.056767553,0.026086051,10.11666667
Belgium,35-39 years,2015,0.03796539,0.051180297,0.027609486,10.11666667
Belgium,40-44 years,2015,0.036067045,0.048583452,0.026211155,10.11666667
Belgium,15-19 years,2016,0.017149553,0.02680255,0.010004503,9.696666667
Belgium,20-24 years,2016,0.043232386,0.066605082,0.025699757,9.696666667
Belgium,25-29 years,2016,0.044696903,0.060802668,0.031374496,9.696666667
Belgium,30-34 years,2016,0.040770551,0.055899394,0.026165521,9.696666667
Belgium,35-39 years,2016,0.037844027,0.04941325,0.027832216,9.696666667
Belgium,40-44 years,2016,0.035981275,0.046291464,0.026631533,9.696666667
Belgium,15-19 years,2017,0.016946846,0.026209743,0.010033019,9.316666667
Belgium,20-24 years,2017,0.042671502,0.066858597,0.025369369,9.316666667
Belgium,25-29 years,2017,0.044310606,0.060148961,0.031318747,9.316666667
Belgium,30-34 years,2017,0.040563273,0.05569231,0.026145013,9.316666667
Belgium,35-39 years,2017,0.037761049,0.049041694,0.027657116,9.316666667
Belgium,40-44 years,2017,0.035897663,0.044318142,0.027197857,9.316666667
Belgium,15-19 years,2018,0.016718132,0.025928917,0.009604885,9.226666667
Belgium,20-24 years,2018,0.042025391,0.065888385,0.025145128,9.226666667
Belgium,25-29 years,2018,0.043880889,0.060436871,0.030953278,9.226666667
Belgium,30-34 years,2018,0.04034908,0.055701124,0.025904478,9.226666667
Belgium,35-39 years,2018,0.037694344,0.049074994,0.027592527,9.226666667
Belgium,40-44 years,2018,0.035801556,0.044133635,0.027531761,9.226666667
Belgium,15-19 years,2019,0.016523682,0.025939667,0.009470493,8.93
Belgium,20-24 years,2019,0.041481432,0.064729351,0.024905469,8.93
Belgium,25-29 years,2019,0.043519814,0.060020417,0.030763459,8.93
Belgium,30-34 years,2019,0.040164216,0.055948839,0.025784104,8.93
Belgium,35-39 years,2019,0.037661883,0.049874165,0.027593418,8.93
Belgium,40-44 years,2019,0.035699499,0.043926063,0.027607304,8.93
Belgium,15-19 years,2020,0.016399937,0.025469209,0.009334232,8.546451098
Belgium,20-24 years,2020,0.041134379,0.063879769,0.024677231,8.546451098
Belgium,25-29 years,2020,0.043347735,0.060423672,0.030489367,8.546451098
Belgium,30-34 years,2020,0.040074438,0.056762984,0.025388163,8.546451098
Belgium,35-39 years,2020,0.037593951,0.049919858,0.027863379,8.546451098
Belgium,40-44 years,2020,0.035665643,0.044491114,0.027056781,8.546451098
Belgium,15-19 years,2021,0.01642522,0.025149029,0.009502296,8.090245698
Belgium,20-24 years,2021,0.041105641,0.064312831,0.023872249,8.090245698
Belgium,25-29 years,2021,0.043425993,0.059199181,0.029934693,8.090245698
Belgium,30-34 years,2021,0.040269171,0.056596462,0.025262153,8.090245698
Belgium,35-39 years,2021,0.03785735,0.04836179,0.028978715,8.090245698
Belgium,40-44 years,2021,0.035939833,0.044429877,0.028463594,8.090245698
Belgium,15-19 years,2022,0.016424644,0.02559215,0.009811025,8.090245698
Belgium,20-24 years,2022,0.041136535,0.063415065,0.024371197,8.090245698
Belgium,25-29 years,2022,0.043552191,0.059395171,0.029750391,8.090245698
Belgium,30-34 years,2022,0.040504545,0.058515802,0.02617341,8.090245698
Belgium,35-39 years,2022,0.038123032,0.049250631,0.029077613,8.090245698
Belgium,40-44 years,2022,0.036267355,0.045796782,0.028423278,8.090245698
Belgium,15-19 years,2023,0.016969422,0.02651532,0.009746222,
Belgium,20-24 years,2023,0.042624848,0.066449104,0.025640928,
Belgium,25-29 years,2023,0.044214672,0.061435307,0.030027915,
Belgium,30-34 years,2023,0.040575701,0.059813098,0.025038642,
Belgium,35-39 years,2023,0.037969417,0.050871136,0.026922061,
Belgium,40-44 years,2023,0.036075852,0.050312662,0.026186388,
Bosnia and Herzegovina,15-19 years,2005,0.009896688,0.014309786,0.006119051,4.13600328
Bosnia and Herzegovina,20-24 years,2005,0.028865186,0.041125903,0.019759695,4.13600328
Bosnia and Herzegovina,25-29 years,2005,0.036355927,0.046124189,0.027909195,4.13600328
Bosnia and Herzegovina,30-34 years,2005,0.037812176,0.049146556,0.027400466,4.13600328
Bosnia and Herzegovina,35-39 years,2005,0.0349321,0.044740075,0.027846766,4.13600328
Bosnia and Herzegovina,40-44 years,2005,0.031620545,0.040564502,0.023316508,4.13600328
Bosnia and Herzegovina,15-19 years,2006,0.009734456,0.014313904,0.006022266,4.397682767
Bosnia and Herzegovina,20-24 years,2006,0.028269885,0.040907994,0.019443754,4.397682767
Bosnia and Herzegovina,25-29 years,2006,0.035845139,0.045804799,0.02730423,4.397682767
Bosnia and Herzegovina,30-34 years,2006,0.037147292,0.048118825,0.02707772,4.397682767
Bosnia and Herzegovina,35-39 years,2006,0.0342427,0.043419209,0.027084892,4.397682767
Bosnia and Herzegovina,40-44 years,2006,0.030952409,0.039842616,0.023021397,4.397682767
Bosnia and Herzegovina,15-19 years,2007,0.009324603,0.013955539,0.005697748,4.5914174
Bosnia and Herzegovina,20-24 years,2007,0.027018299,0.039438731,0.018399069,4.5914174
Bosnia and Herzegovina,25-29 years,2007,0.034693627,0.044519,0.02600784,4.5914174
Bosnia and Herzegovina,30-34 years,2007,0.03605928,0.046983749,0.025956542,4.5914174
Bosnia and Herzegovina,35-39 years,2007,0.033322026,0.042453007,0.025745001,4.5914174
Bosnia and Herzegovina,40-44 years,2007,0.03016528,0.038809585,0.022251535,4.5914174
Bosnia and Herzegovina,15-19 years,2008,0.008855537,0.013637141,0.005362085,4.630470054
Bosnia and Herzegovina,20-24 years,2008,0.025600497,0.037889314,0.017107447,4.630470054
Bosnia and Herzegovina,25-29 years,2008,0.033363588,0.043377258,0.024483681,4.630470054
Bosnia and Herzegovina,30-34 years,2008,0.034929204,0.046198212,0.024595574,4.630470054
Bosnia and Herzegovina,35-39 years,2008,0.032412195,0.041515196,0.02452461,4.630470054
Bosnia and Herzegovina,40-44 years,2008,0.029414498,0.038230839,0.02159488,4.630470054
Bosnia and Herzegovina,15-19 years,2009,0.008474609,0.013261615,0.005185609,4.578468941
Bosnia and Herzegovina,20-24 years,2009,0.024465002,0.036437991,0.016015542,4.578468941
Bosnia and Herzegovina,25-29 years,2009,0.032296418,0.042497568,0.023148784,4.578468941
Bosnia and Herzegovina,30-34 years,2009,0.034084469,0.045744178,0.023460342,4.578468941
Bosnia and Herzegovina,35-39 years,2009,0.031717258,0.040705286,0.023342798,4.578468941
Bosnia and Herzegovina,40-44 years,2009,0.028867837,0.0380873,0.020918534,4.578468941
Bosnia and Herzegovina,15-19 years,2010,0.008301419,0.013187593,0.005001151,4.551658713
Bosnia and Herzegovina,20-24 years,2010,0.023960275,0.036350874,0.015160608,4.551658713
Bosnia and Herzegovina,25-29 years,2010,0.031824613,0.041836775,0.022846021,4.551658713
Bosnia and Herzegovina,30-34 years,2010,0.033767433,0.045919764,0.022704492,4.551658713
Bosnia and Herzegovina,35-39 years,2010,0.031446065,0.040748994,0.022551782,4.551658713
Bosnia and Herzegovina,40-44 years,2010,0.02866818,0.038267578,0.020505712,4.551658713
Bosnia and Herzegovina,15-19 years,2011,0.00831364,0.013072156,0.004990367,4.644597456
Bosnia and Herzegovina,20-24 years,2011,0.024025201,0.036424448,0.015272648,4.644597456
Bosnia and Herzegovina,25-29 years,2011,0.031996345,0.041548673,0.022789172,4.644597456
Bosnia and Herzegovina,30-34 years,2011,0.034136261,0.046362099,0.023184858,4.644597456
Bosnia and Herzegovina,35-39 years,2011,0.031856453,0.040901623,0.023218827,4.644597456
Bosnia and Herzegovina,40-44 years,2011,0.029136907,0.039657598,0.02106082,4.644597456
Bosnia and Herzegovina,15-19 years,2012,0.008355649,0.012981634,0.00497173,4.68539259
Bosnia and Herzegovina,20-24 years,2012,0.024207868,0.03680347,0.015515662,4.68539259
Bosnia and Herzegovina,25-29 years,2012,0.032450652,0.042431789,0.022983771,4.68539259
Bosnia and Herzegovina,30-34 years,2012,0.034927041,0.047122061,0.023590726,4.68539259
Bosnia and Herzegovina,35-39 years,2012,0.03281364,0.042168094,0.024468797,4.68539259
Bosnia and Herzegovina,40-44 years,2012,0.03022015,0.040942264,0.021828558,4.68539259
Bosnia and Herzegovina,15-19 years,2013,0.00840474,0.013042681,0.004940343,4.657892564
Bosnia and Herzegovina,20-24 years,2013,0.024462535,0.037038717,0.015824968,4.657892564
Bosnia and Herzegovina,25-29 years,2013,0.033001544,0.043572211,0.02311583,4.657892564
Bosnia and Herzegovina,30-34 years,2013,0.035837011,0.048436114,0.024040695,4.657892564
Bosnia and Herzegovina,35-39 years,2013,0.033960454,0.044165945,0.025087073,4.657892564
