population_group,measure,location,sex,age,cause,metric,year,val,upper,lower
All Population,Prevalence,France,Both Sexes,45-49 years,Alcohol use disorders,Rate,2005,3879.37141,4933.899537,3282.120658
All Population,Prevalence,France,Both Sexes,50-54 years,Alcohol use disorders,Number,2005,146082.73479949878,194129.26630155515,123888.3664555868
All Population,Prevalence,France,Both Sexes,50-54 years,Alcohol use disorders,Percent,2005,0.034248429,0.045538405,0.029025836
All Population,Prevalence,France,Both Sexes,50-54 years,Alcohol use disorders,Rate,2005,3413.826281,4536.631877,2895.163223
All Population,Prevalence,Greece,Both Sexes,15-19 years,Alcohol use disorders,Number,2005,9850.368351267804,15368.985256894355,5517.269724090529
All Population,Prevalence,Greece,Both Sexes,15-19 years,Alcohol use disorders,Percent,2005,0.015899928,0.02516176,0.008850909
All Population,Prevalence,Greece,Both Sexes,15-19 years,Alcohol use disorders,Rate,2005,1500.914105,2341.793315,840.6739379518101
All Population,Prevalence,Greece,Both Sexes,20-24 years,Alcohol use disorders,Number,2005,29967.41774639544,47753.38317548268,16893.292740683893
All Population,Prevalence,Greece,Both Sexes,20-24 years,Alcohol use disorders,Percent,2005,0.039585696,0.062804718,0.022319453
All Population,Prevalence,Greece,Both Sexes,20-24 years,Alcohol use disorders,Rate,2005,3838.171335,6116.16483,2163.661631
All Population,Prevalence,Greece,Both Sexes,25-29 years,Alcohol use disorders,Number,2005,32833.835264673326,46250.490620190496,21984.052728233084
All Population,Prevalence,Greece,Both Sexes,25-29 years,Alcohol use disorders,Percent,2005,0.038806967,0.054406885,0.026050591
All Population,Prevalence,Greece,Both Sexes,25-29 years,Alcohol use disorders,Rate,2005,3805.392737,5360.363164,2547.9190568866097
All Population,Prevalence,Greece,Both Sexes,30-34 years,Alcohol use disorders,Number,2005,27676.56001076432,41587.06323123856,16067.040040256685
All Population,Prevalence,Greece,Both Sexes,30-34 years,Alcohol use disorders,Percent,2005,0.032794951,0.049053965,0.019128421
All Population,Prevalence,Greece,Both Sexes,30-34 years,Alcohol use disorders,Rate,2005,3235.834174,4862.195315,1878.494915
All Population,Prevalence,Greece,Both Sexes,35-39 years,Alcohol use disorders,Number,2005,23358.371045647527,33901.02007823193,14677.100748147912
All Population,Prevalence,Greece,Both Sexes,35-39 years,Alcohol use disorders,Percent,2005,0.026807151,0.03892277,0.016838432
All Population,Prevalence,Greece,Both Sexes,35-39 years,Alcohol use disorders,Rate,2005,2656.9259541350602,3856.112224,1669.4644430898998
All Population,Prevalence,Greece,Both Sexes,40-44 years,Alcohol use disorders,Number,2005,17286.942108429295,25981.260367980965,10916.46226997432
All Population,Prevalence,Greece,Both Sexes,40-44 years,Alcohol use disorders,Percent,2005,0.021738801,0.03274957,0.013742714
All Population,Prevalence,Greece,Both Sexes,40-44 years,Alcohol use disorders,Rate,2005,2159.462648,3245.545739,1363.6704726667099
All Population,Prevalence,Greece,Both Sexes,45-49 years,Alcohol use disorders,Number,2005,14582.41845677311,19985.45224425412,10279.144510513976
All Population,Prevalence,Greece,Both Sexes,45-49 years,Alcohol use disorders,Percent,2005,0.018857926,0.025856198,0.013315371
All Population,Prevalence,Greece,Both Sexes,45-49 years,Alcohol use disorders,Rate,2005,1877.137692,2572.649099,1323.1940685545399
All Population,Prevalence,Greece,Both Sexes,50-54 years,Alcohol use disorders,Number,2005,11391.927952941756,16508.52886,7774.126014009385
All Population,Prevalence,Greece,Both Sexes,50-54 years,Alcohol use disorders,Percent,2005,0.01638409,0.02374236,0.011183776
All Population,Prevalence,Greece,Both Sexes,50-54 years,Alcohol use disorders,Rate,2005,1633.288772,2366.868446,1114.595596
All Population,Prevalence,San Marino,Both Sexes,15-19 years,Alcohol use disorders,Number,2005,17.695863358145413,27.78457532976243,9.873765213
All Population,Prevalence,San Marino,Both Sexes,15-19 years,Alcohol use disorders,Percent,2005,0.015858137,0.0249404,0.008848328
All Population,Prevalence,San Marino,Both Sexes,15-19 years,Alcohol use disorders,Rate,2005,1483.781289,2329.71018,827.9058095
All Population,Prevalence,San Marino,Both Sexes,20-24 years,Alcohol use disorders,Number,2005,52.48931092852287,84.48491467,29.74791630555751
All Population,Prevalence,San Marino,Both Sexes,20-24 years,Alcohol use disorders,Percent,2005,0.039452076,0.06333751,0.022406642
All Population,Prevalence,San Marino,Both Sexes,20-24 years,Alcohol use disorders,Rate,2005,3797.942668,6113.032473,2152.455016
All Population,Prevalence,San Marino,Both Sexes,25-29 years,Alcohol use disorders,Number,2005,65.97871969906458,91.62419193,44.19868618796943
All Population,Prevalence,San Marino,Both Sexes,25-29 years,Alcohol use disorders,Percent,2005,0.037778252,0.052514297,0.02530586
All Population,Prevalence,San Marino,Both Sexes,25-29 years,Alcohol use disorders,Rate,2005,3689.405738,5123.452243,2471.507286
All Population,Prevalence,San Marino,Both Sexes,30-34 years,Alcohol use disorders,Number,2005,66.63278823,101.22287599182424,39.42809392296805
All Population,Prevalence,San Marino,Both Sexes,30-34 years,Alcohol use disorders,Percent,2005,0.032143284,0.04877276,0.018955345
All Population,Prevalence,San Marino,Both Sexes,30-34 years,Alcohol use disorders,Rate,2005,3162.299964,4803.897685,1871.2028013042802
All Population,Prevalence,San Marino,Both Sexes,35-39 years,Alcohol use disorders,Number,2005,59.663023928794864,86.04836539543467,37.19689259221358
All Population,Prevalence,San Marino,Both Sexes,35-39 years,Alcohol use disorders,Percent,2005,0.026672933,0.038396155,0.016652144
All Population,Prevalence,San Marino,Both Sexes,35-39 years,Alcohol use disorders,Rate,2005,2638.03807,3804.6825129264703,1644.6839650054199
All Population,Prevalence,San Marino,Both Sexes,40-44 years,Alcohol use disorders,Number,2005,47.71440235646106,69.23989372978431,30.611998274879568
All Population,Prevalence,San Marino,Both Sexes,40-44 years,Alcohol use disorders,Percent,2005,0.0219941,0.031895139,0.014066501
All Population,Prevalence,San Marino,Both Sexes,40-44 years,Alcohol use disorders,Rate,2005,2181.1022843260203,3165.067211,1399.323811
All Population,Prevalence,San Marino,Both Sexes,45-49 years,Alcohol use disorders,Number,2005,35.41804271471389,48.101074614032726,24.537580906867007
All Population,Prevalence,San Marino,Both Sexes,45-49 years,Alcohol use disorders,Percent,2005,0.01894094,0.025735704,0.013127812
All Population,Prevalence,San Marino,Both Sexes,45-49 years,Alcohol use disorders,Rate,2005,1882.9722583904597,2557.2556289048102,1304.521103
All Population,Prevalence,San Marino,Both Sexes,50-54 years,Alcohol use disorders,Number,2005,26.89386129861416,39.05157849053622,17.355408918788225
All Population,Prevalence,San Marino,Both Sexes,50-54 years,Alcohol use disorders,Percent,2005,0.016197291,0.023482898,0.010464815
All Population,Prevalence,San Marino,Both Sexes,50-54 years,Alcohol use disorders,Rate,2005,1613.158943,2342.408269,1041.019465
All Population,Prevalence,Norway,Both Sexes,15-19 years,Alcohol use disorders,Number,2005,2752.302733730062,3786.308938557479,1933.5707119178423
All Population,Prevalence,Norway,Both Sexes,15-19 years,Alcohol use disorders,Percent,2005,0.010196065,0.01401772,0.00723585
All Population,Prevalence,Norway,Both Sexes,15-19 years,Alcohol use disorders,Rate,2005,952.8468256343899,1310.819631,669.401913
All Population,Prevalence,Norway,Both Sexes,20-24 years,Alcohol use disorders,Number,2005,6757.083460019557,9087.206746510245,4915.238843799127
All Population,Prevalence,Norway,Both Sexes,20-24 years,Alcohol use disorders,Percent,2005,0.025664213,0.034587063,0.018785371
All Population,Prevalence,Norway,Both Sexes,20-24 years,Alcohol use disorders,Rate,2005,2466.73947,3317.3737883989397,1794.356061
All Population,Prevalence,Norway,Both Sexes,25-29 years,Alcohol use disorders,Number,2005,6901.953670538542,9018.195911443016,5269.742985048583
All Population,Prevalence,Norway,Both Sexes,25-29 years,Alcohol use disorders,Percent,2005,0.024313987,0.031619578,0.018565549
All Population,Prevalence,Norway,Both Sexes,25-29 years,Alcohol use disorders,Rate,2005,2374.431663,3102.467929,1812.9134437048601
All Population,Prevalence,Norway,Both Sexes,30-34 years,Alcohol use disorders,Number,2005,6968.868794,9289.737687,4871.007134552279
All Population,Prevalence,Norway,Both Sexes,30-34 years,Alcohol use disorders,Percent,2005,0.020706894,0.02752404,0.014521976
All Population,Prevalence,Norway,Both Sexes,30-34 years,Alcohol use disorders,Rate,2005,2038.643251,2717.580371,1424.94372
All Population,Prevalence,Norway,Both Sexes,35-39 years,Alcohol use disorders,Number,2005,7112.650550226825,9440.854187068291,5223.586918342945
All Population,Prevalence,Norway,Both Sexes,35-39 years,Alcohol use disorders,Percent,2005,0.020207589,0.026816638,0.014875214
All Population,Prevalence,Norway,Both Sexes,35-39 years,Alcohol use disorders,Rate,2005,2000.830283,2655.76761,1469.4256126374898
All Population,Prevalence,Norway,Both Sexes,40-44 years,Alcohol use disorders,Number,2005,6852.466809422804,9343.922829,4959.6856429588015
All Population,Prevalence,Norway,Both Sexes,40-44 years,Alcohol use disorders,Percent,2005,0.02098433,0.028563176,0.015182997
All Population,Prevalence,Norway,Both Sexes,40-44 years,Alcohol use disorders,Rate,2005,2083.1336642449996,2840.530387,1507.732677
All Population,Prevalence,Norway,Both Sexes,45-49 years,Alcohol use disorders,Number,2005,7509.787970708502,9459.314633582151,5924.444956657822
All Population,Prevalence,Norway,Both Sexes,45-49 years,Alcohol use disorders,Percent,2005,0.023751728,0.029900582,0.018764186
All Population,Prevalence,Norway,Both Sexes,45-49 years,Alcohol use disorders,Rate,2005,2363.190413,2976.670146,1864.312492
All Population,Prevalence,Norway,Both Sexes,50-54 years,Alcohol use disorders,Number,2005,7629.256819873352,10162.399234002958,5558.988876839228
All Population,Prevalence,Bosnia and Herzegovina,Both Sexes,15-19 years,Alcohol use disorders,Number,2005,2859.613805039144,4123.062993816344,1763.938554996242
All Population,Prevalence,Bosnia and Herzegovina,Both Sexes,15-19 years,Alcohol use disorders,Percent,2005,0.009896688,0.014309786,0.006119051
All Population,Prevalence,Bosnia and Herzegovina,Both Sexes,15-19 years,Alcohol use disorders,Rate,2005,953.2749653,1374.4557832988899,588.0229217779599
All Population,Prevalence,Bosnia and Herzegovina,Both Sexes,20-24 years,Alcohol use disorders,Number,2005,8725.246304329256,12397.23337009873,6016.417423150566
All Population,Prevalence,Bosnia and Herzegovina,Both Sexes,20-24 years,Alcohol use disorders,Percent,2005,0.028865186,0.041125903,0.019759695
All Population,Prevalence,Bosnia and Herzegovina,Both Sexes,20-24 years,Alcohol use disorders,Rate,2005,2822.252477,4009.986809,1946.0595588603899
All Population,Prevalence,Bosnia and Herzegovina,Both Sexes,25-29 years,Alcohol use disorders,Number,2005,10880.84935024008,13818.579968583195,8366.322139193497
All Population,Prevalence,Bosnia and Herzegovina,Both Sexes,25-29 years,Alcohol use disorders,Percent,2005,0.036355927,0.046124189,0.027909195
All Population,Prevalence,Bosnia and Herzegovina,Both Sexes,25-29 years,Alcohol use disorders,Rate,2005,3598.972253,4570.662113,2767.262028
All Population,Prevalence,Bosnia and Herzegovina,Both Sexes,30-34 years,Alcohol use disorders,Number,2005,9628.260126709923,12486.933892553176,6965.612808985945
All Population,Prevalence,Bosnia and Herzegovina,Both Sexes,30-34 years,Alcohol use disorders,Percent,2005,0.037812176,0.049146556,0.027400466
All Population,Prevalence,Bosnia and Herzegovina,Both Sexes,30-34 years,Alcohol use disorders,Rate,2005,3761.5212211735297,4878.333801,2721.291288
All Population,Prevalence,Bosnia and Herzegovina,Both Sexes,35-39 years,Alcohol use disorders,Number,2005,9854.783630860748,12610.189504926146,7853.725914172877
All Population,Prevalence,Bosnia and Herzegovina,Both Sexes,35-39 years,Alcohol use disorders,Percent,2005,0.0349321,0.044740075,0.027846766
All Population,Prevalence,Bosnia and Herzegovina,Both Sexes,35-39 years,Alcohol use disorders,Rate,2005,3476.367174,4448.362389,2770.475333
All Population,Prevalence,Bosnia and Herzegovina,Both Sexes,40-44 years,Alcohol use disorders,Number,2005,9893.405988937318,12708.44578562809,7299.102564108656
All Population,Prevalence,Bosnia and Herzegovina,Both Sexes,40-44 years,Alcohol use disorders,Percent,2005,0.031620545,0.040564502,0.023316508
All Population,Prevalence,Bosnia and Herzegovina,Both Sexes,40-44 years,Alcohol use disorders,Rate,2005,3148.887097,4044.861901,2323.168574
All Population,Prevalence,Bosnia and Herzegovina,Both Sexes,45-49 years,Alcohol use disorders,Number,2005,8891.417666077821,11163.41889980629,7034.751334613719
All Population,Prevalence,Bosnia and Herzegovina,Both Sexes,45-49 years,Alcohol use disorders,Percent,2005,0.029366106,0.036829188,0.023237043
All Population,Prevalence,Bosnia and Herzegovina,Both Sexes,45-49 years,Alcohol use disorders,Rate,2005,2927.673849,3675.774866,2316.330004
All Population,Prevalence,Bosnia and Herzegovina,Both Sexes,50-54 years,Alcohol use disorders,Number,2005,7875.758189782257,10050.389515428122,5957.151611500961
All Population,Prevalence,Bosnia and Herzegovina,Both Sexes,50-54 years,Alcohol use disorders,Percent,2005,0.02769254,0.035341376,0.020947434
All Population,Prevalence,Bosnia and Herzegovina,Both Sexes,50-54 years,Alcohol use disorders,Rate,2005,2763.881089,3527.035855,2090.57443
All Population,Prevalence,Monaco,Both Sexes,15-19 years,Alcohol use disorders,Number,2005,23.22012606482221,37.04170525,12.670249200422228
All Population,Prevalence,Monaco,Both Sexes,15-19 years,Alcohol use disorders,Percent,2005,0.016246526,0.025809443,0.008899832
All Population,Prevalence,Monaco,Both Sexes,15-19 years,Alcohol use disorders,Rate,2005,1513.94891,2415.113903,826.0984421
All Population,Prevalence,Monaco,Both Sexes,20-24 years,Alcohol use disorders,Number,2005,55.50942326027595,88.95963197799432,31.724889862097964
All Population,Prevalence,Monaco,Both Sexes,20-24 years,Alcohol use disorders,Percent,2005,0.039802907,0.063580081,0.022696452
All Population,Prevalence,Monaco,Both Sexes,20-24 years,Alcohol use disorders,Rate,2005,3823.314068,6127.258984,2185.110393
All Population,Prevalence,Monaco,Both Sexes,25-29 years,Alcohol use disorders,Number,2005,59.009834395644006,83.79547584757076,39.06830483
All Population,Prevalence,Monaco,Both Sexes,25-29 years,Alcohol use disorders,Percent,2005,0.039133869,0.055486978,0.025995262
All Population,Prevalence,Monaco,Both Sexes,25-29 years,Alcohol use disorders,Rate,2005,3814.0717831500497,5416.0795951910595,2525.160773
All Population,Prevalence,Monaco,Both Sexes,30-34 years,Alcohol use disorders,Number,2005,64.67384094798366,98.29040312492978,37.63294993105413
All Population,Prevalence,Monaco,Both Sexes,30-34 years,Alcohol use disorders,Percent,2005,0.033669542,0.05112655,0.0196607
All Population,Prevalence,Monaco,Both Sexes,30-34 years,Alcohol use disorders,Rate,2005,3307.4537,5026.622089,1924.5685374621398
All Population,Prevalence,Monaco,Both Sexes,35-39 years,Alcohol use disorders,Number,2005,77.11535010677797,111.31523991258756,48.81673810689574
All Population,Prevalence,Monaco,Both Sexes,35-39 years,Alcohol use disorders,Percent,2005,0.028564605,0.041068899,0.018099914
All Population,Prevalence,Monaco,Both Sexes,35-39 years,Alcohol use disorders,Rate,2005,2821.540501,4072.865615,1786.1347127691802
All Population,Prevalence,Monaco,Both Sexes,40-44 years,Alcohol use disorders,Number,2005,63.22880665607388,97.53041667596248,37.75571082022806
All Population,Prevalence,Monaco,Both Sexes,40-44 years,Alcohol use disorders,Percent,2005,0.023816471,0.036782131,0.014218558
