population_group,measure,location,sex,age,cause,metric,year,val,upper,lower
All Population,Prevalence,European Region,Female,40-44 years,Alcohol use disorders,Percent,2010,0.0218186495996429,0.0286275765412104,0.0162248219048437
All Population,Prevalence,European Region,Male,40-44 years,Alcohol use disorders,Rate,2010,5535.50734039516,6788.623465147491,4493.27028783697
All Population,Prevalence,European Region,Female,40-44 years,Alcohol use disorders,Rate,2010,2178.53594409686,2859.56270340735,1620.13048015874
All Population,Prevalence,European Region,Male,15-19 years,Alcohol use disorders,Number,2011,435796.4703622698,630271.7889797288,288461.1039063914
All Population,Prevalence,European Region,Female,15-19 years,Alcohol use disorders,Number,2011,200144.6046350856,294521.0044472451,124759.67724747187
All Population,Prevalence,European Region,Male,15-19 years,Alcohol use disorders,Percent,2011,0.0162475810090227,0.0237631415257328,0.010849757077993
All Population,Prevalence,European Region,Female,15-19 years,Alcohol use disorders,Percent,2011,0.0074120850869127,0.0108901439597225,0.0046331964410502
All Population,Prevalence,European Region,Male,15-19 years,Alcohol use disorders,Rate,2011,1494.72900312673,2161.7557435869903,989.3865774645
All Population,Prevalence,European Region,Female,15-19 years,Alcohol use disorders,Rate,2011,719.9669045806,1059.46086477057,448.78970786199994
All Population,Prevalence,European Region,Male,20-24 years,Alcohol use disorders,Number,2011,1418285.4980677865,1941584.5833776763,998586.8765846718
All Population,Prevalence,European Region,Female,20-24 years,Alcohol use disorders,Number,2011,597227.3958351794,857393.4916704833,403611.0782940092
All Population,Prevalence,European Region,Male,20-24 years,Alcohol use disorders,Percent,2011,0.0447467753338476,0.0612652380387733,0.0317187702300893
All Population,Prevalence,European Region,Female,20-24 years,Alcohol use disorders,Percent,2011,0.0187286064025855,0.0267854330708657,0.0127237787596025
All Population,Prevalence,European Region,Male,20-24 years,Alcohol use disorders,Rate,2011,4254.53249100457,5824.3102007795405,2995.53250548515
All Population,Prevalence,European Region,Female,20-24 years,Alcohol use disorders,Rate,2011,1849.8095859852099,2655.62951551388,1250.1161983602801
All Population,Prevalence,European Region,Male,25-29 years,Alcohol use disorders,Number,2011,1813578.0071163103,2268212.438055585,1390213.453410801
All Population,Prevalence,European Region,Female,25-29 years,Alcohol use disorders,Number,2011,745818.0543849282,956862.216797475,557858.7943069017
All Population,Prevalence,European Region,Male,25-29 years,Alcohol use disorders,Percent,2011,0.0551335958130861,0.0691892535684596,0.0424901217354158
All Population,Prevalence,European Region,Female,25-29 years,Alcohol use disorders,Percent,2011,0.0225278719274312,0.0289401746166264,0.0168836728326324
All Population,Prevalence,European Region,Male,25-29 years,Alcohol use disorders,Rate,2011,5344.80537938478,6684.6609260461,4097.10545403995
All Population,Prevalence,European Region,Female,25-29 years,Alcohol use disorders,Rate,2011,2237.67480917078,2870.86973261972,1673.74142226204
All Population,Prevalence,European Region,Male,30-34 years,Alcohol use disorders,Number,2011,1852190.866209159,2351356.3112963485,1353451.985912908
All Population,Prevalence,European Region,Female,30-34 years,Alcohol use disorders,Number,2011,753795.6896436664,1003602.1584342604,515346.5520319392
All Population,Prevalence,European Region,Male,30-34 years,Alcohol use disorders,Percent,2011,0.0567204895113344,0.0716529870681567,0.0415702894335019
All Population,Prevalence,European Region,Female,30-34 years,Alcohol use disorders,Percent,2011,0.022899047031585,0.030479090522134,0.0156471759695941
All Population,Prevalence,European Region,Male,30-34 years,Alcohol use disorders,Rate,2011,5554.31709597519,7051.20557326387,4058.7077936106803
All Population,Prevalence,European Region,Female,30-34 years,Alcohol use disorders,Rate,2011,2280.57076746708,3036.34761532531,1559.15495117062
All Population,Prevalence,European Region,Male,35-39 years,Alcohol use disorders,Number,2011,1795218.931379799,2217216.04294688,1449241.6908501196
All Population,Prevalence,European Region,Female,35-39 years,Alcohol use disorders,Number,2011,736645.8536984276,951333.2049883336,553601.9754783418
All Population,Prevalence,European Region,Male,35-39 years,Alcohol use disorders,Percent,2011,0.0561644364938259,0.0691975195375063,0.0452947575064386
All Population,Prevalence,European Region,Female,35-39 years,Alcohol use disorders,Percent,2011,0.0226907938536711,0.0292914419632136,0.0170625965627607
All Population,Prevalence,European Region,Male,35-39 years,Alcohol use disorders,Rate,2011,5537.72148251816,6839.45823976676,4470.4836298786595
All Population,Prevalence,European Region,Female,35-39 years,Alcohol use disorders,Rate,2011,2263.97690393251,2923.78813133104,1701.41741810099
All Population,Prevalence,European Region,Male,40-44 years,Alcohol use disorders,Number,2011,1756227.598936676,2153737.57036594,1420558.7506100675
All Population,Prevalence,European Region,Female,40-44 years,Alcohol use disorders,Number,2011,696663.4857471917,917718.4472945036,514835.5377316027
All Population,Prevalence,European Region,Male,40-44 years,Alcohol use disorders,Percent,2011,0.0557167718093155,0.0681350286865739,0.0451623257643622
All Population,Prevalence,European Region,Female,40-44 years,Alcohol use disorders,Percent,2011,0.0217045234893164,0.0285797068144993,0.0160384635232273
All Population,Prevalence,European Region,Male,40-44 years,Alcohol use disorders,Rate,2011,5513.2628409072595,6761.15175672772,4459.50956345637
All Population,Prevalence,European Region,Female,40-44 years,Alcohol use disorders,Rate,2011,2167.11724998813,2854.75486867406,1601.50344829461
All Population,Prevalence,European Region,Male,15-19 years,Alcohol use disorders,Number,2012,420966.4571834029,612916.5279935377,276879.84186816355
All Population,Prevalence,European Region,Female,15-19 years,Alcohol use disorders,Number,2012,194184.3121090472,287118.7481549449,120193.82197148511
All Population,Prevalence,European Region,Male,15-19 years,Alcohol use disorders,Percent,2012,0.0160714973828051,0.0236554924830763,0.0106807125531958
All Population,Prevalence,European Region,Female,15-19 years,Alcohol use disorders,Percent,2012,0.0073647612899981,0.0108735468361838,0.0045712147560089
All Population,Prevalence,European Region,Male,15-19 years,Alcohol use disorders,Rate,2012,1476.61803583065,2149.91856061268,971.2074710084199
All Population,Prevalence,European Region,Female,15-19 years,Alcohol use disorders,Rate,2012,715.24042038053,1057.54647169517,442.71073610597
All Population,Prevalence,European Region,Male,20-24 years,Alcohol use disorders,Number,2012,1364836.6316190583,1879839.368451127,948782.8636461768
All Population,Prevalence,European Region,Female,20-24 years,Alcohol use disorders,Number,2012,578541.3516145004,837800.2766640217,388382.6506487479
All Population,Prevalence,European Region,Male,20-24 years,Alcohol use disorders,Percent,2012,0.0441012459591697,0.0607637953922976,0.0309649288043127
All Population,Prevalence,European Region,Female,20-24 years,Alcohol use disorders,Percent,2012,0.0185640576438036,0.0267802487451884,0.0125296850312315
All Population,Prevalence,European Region,Male,20-24 years,Alcohol use disorders,Rate,2012,4189.031653433291,5769.70637758332,2912.05654652903
All Population,Prevalence,European Region,Female,20-24 years,Alcohol use disorders,Rate,2012,1833.37923391294,2654.9625625133003,1230.77232858878
All Population,Prevalence,European Region,Male,25-29 years,Alcohol use disorders,Number,2012,1794700.7431060956,2249627.33805704,1369942.3670334327
All Population,Prevalence,European Region,Female,25-29 years,Alcohol use disorders,Number,2012,741417.6043840499,956418.3794096354,552278.8096413153
All Population,Prevalence,European Region,Male,25-29 years,Alcohol use disorders,Percent,2012,0.0544646761357375,0.0685151363192279,0.0418002352440205
All Population,Prevalence,European Region,Female,25-29 years,Alcohol use disorders,Percent,2012,0.0223394958879694,0.0288497328590025,0.0166731552722992
All Population,Prevalence,European Region,Male,25-29 years,Alcohol use disorders,Rate,2012,5276.93141194017,6614.545188635259,4028.0207922770305
All Population,Prevalence,European Region,Female,25-29 years,Alcohol use disorders,Rate,2012,2218.8418013448,2862.27500838959,1652.8057893191499
All Population,Prevalence,European Region,Male,30-34 years,Alcohol use disorders,Number,2012,1848942.2527462372,2350463.175551743,1349595.6357631234
All Population,Prevalence,European Region,Female,30-34 years,Alcohol use disorders,Number,2012,753155.5232940225,1007428.0224603805,512390.6959022113
All Population,Prevalence,European Region,Male,30-34 years,Alcohol use disorders,Percent,2012,0.0563618745169156,0.0713462997061159,0.0412606255874498
All Population,Prevalence,European Region,Female,30-34 years,Alcohol use disorders,Percent,2012,0.0227656415478456,0.0304427179551388,0.0154848446361528
All Population,Prevalence,European Region,Male,30-34 years,Alcohol use disorders,Rate,2012,5517.15925308743,7013.67478555663,4027.13174990591
All Population,Prevalence,European Region,Female,30-34 years,Alcohol use disorders,Rate,2012,2267.22200725218,3032.65781449106,1542.44830732953
All Population,Prevalence,European Region,Male,35-39 years,Alcohol use disorders,Number,2012,1783408.7083255977,2203925.625569952,1439305.9026514527
All Population,Prevalence,European Region,Female,35-39 years,Alcohol use disorders,Number,2012,736326.3344694217,951067.8642274776,551995.8791957714
All Population,Prevalence,European Region,Male,35-39 years,Alcohol use disorders,Percent,2012,0.0557115861760982,0.0689757423818496,0.0449155312355674
All Population,Prevalence,European Region,Female,35-39 years,Alcohol use disorders,Percent,2012,0.0226417667680525,0.0292347729524228,0.0169835208095017
All Population,Prevalence,European Region,Male,35-39 years,Alcohol use disorders,Rate,2012,5491.99065353625,6786.96861813764,4432.329240089241
All Population,Prevalence,European Region,Female,35-39 years,Alcohol use disorders,Rate,2012,2259.04624227071,2917.87239468445,1693.5211444592298
All Population,Prevalence,European Region,Male,40-44 years,Alcohol use disorders,Number,2012,1755812.288039874,2157577.968998435,1409821.468884015
All Population,Prevalence,European Region,Female,40-44 years,Alcohol use disorders,Number,2012,698140.1485180948,923408.1156680104,512461.79643225815
All Population,Prevalence,European Region,Male,40-44 years,Alcohol use disorders,Percent,2012,0.055587596651246,0.0681130737001291,0.0446941815603085
All Population,Prevalence,European Region,Female,40-44 years,Alcohol use disorders,Percent,2012,0.0216854974456248,0.028670838822243,0.0159167876913571
All Population,Prevalence,European Region,Male,40-44 years,Alcohol use disorders,Rate,2012,5499.81985439875,6758.29086750385,4416.05526885902
All Population,Prevalence,European Region,Female,40-44 years,Alcohol use disorders,Rate,2012,2165.19441603506,2863.8348618250398,1589.33621339736
All Population,Prevalence,European Region,Male,15-19 years,Alcohol use disorders,Number,2013,408208.4646915149,598582.6227673363,265565.0345496121
All Population,Prevalence,European Region,Female,15-19 years,Alcohol use disorders,Number,2013,188946.8508501276,281002.4363152337,116348.75220710375
All Population,Prevalence,European Region,Male,15-19 years,Alcohol use disorders,Percent,2013,0.0158777414506482,0.0235300682683468,0.0104534722479098
All Population,Prevalence,European Region,Female,15-19 years,Alcohol use disorders,Percent,2013,0.0073043713567182,0.0108486179022138,0.0045248880430277
All Population,Prevalence,European Region,Male,15-19 years,Alcohol use disorders,Rate,2013,1456.7281483665101,2136.0952335155202,947.6924035436001
All Population,Prevalence,European Region,Female,15-19 years,Alcohol use disorders,Rate,2013,709.23662830684,1054.77926507654,436.7302040325
All Population,Prevalence,European Region,Male,20-24 years,Alcohol use disorders,Number,2013,1307723.138265471,1813375.5750170064,897617.2625746799
All Population,Prevalence,European Region,Female,20-24 years,Alcohol use disorders,Number,2013,557085.6941632519,814897.7994503811,370732.1364485743
All Population,Prevalence,European Region,Male,20-24 years,Alcohol use disorders,Percent,2013,0.0434709010558148,0.0603061796982189,0.0301494359417324
All Population,Prevalence,European Region,Female,20-24 years,Alcohol use disorders,Percent,2013,0.0183818855519058,0.0267847522808865,0.0122546069859187
All Population,Prevalence,European Region,Male,20-24 years,Alcohol use disorders,Rate,2013,4124.90934561043,5719.8726837629,2831.32547466169
All Population,Prevalence,European Region,Female,20-24 years,Alcohol use disorders,Rate,2013,1815.21329582939,2655.2706985704203,1207.99710048824
All Population,Prevalence,European Region,Male,25-29 years,Alcohol use disorders,Number,2013,1771757.7236936884,2230076.471873417,1344983.8924401344
All Population,Prevalence,European Region,Female,25-29 years,Alcohol use disorders,Number,2013,733619.4189257192,953212.0107441762,544160.7744909812
