Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
8295934,SA_0000001747,COUNTRY,GTM,AMR,Americas,YEAR,2007,,,,,,,,,2.2 [1.5 - 3.0],2.220442601,1.512456586,2.954861898,,2025-06-18T14:11:35Z,2007,2007-01-01,2007-12-31
8306406,SA_0000001747,COUNTRY,IRN,EMR,Eastern Mediterranean,YEAR,2012,,,,,,,,,0.0 [0.0 - 0.0],0,0,0,,2025-06-18T14:11:35Z,2012,2012-01-01,2012-12-31
8314493,SA_0000001747,COUNTRY,WSM,WPR,Western Pacific,YEAR,2017,,,,,,,,,2.4 [1.7 - 3.3],2.449464332,1.674675659,3.264342038,,2025-06-18T14:11:35Z,2017,2017-01-01,2017-12-31
8318367,SA_0000001747,COUNTRY,FIN,EUR,Europe,YEAR,2014,,,,,,,,,8.8 [7.2 - 10.3],8.776666667,7.218602625,10.29541596,,2025-06-18T14:11:35Z,2014,2014-01-01,2014-12-31
8319544,SA_0000001747,COUNTRY,GNQ,AFR,Africa,YEAR,2014,,,,,,,,,7.4 [6.0 - 8.8],7.449644174,6.005742285,8.798430975,,2025-06-18T14:11:35Z,2014,2014-01-01,2014-12-31
8331612,SA_0000001747,COUNTRY,BDI,AFR,Africa,YEAR,2013,,,,,,,,,2.9 [2.1 - 3.7],2.897800808,2.051833155,3.728586324,,2025-06-18T14:11:35Z,2013,2013-01-01,2013-12-31
8333297,SA_0000001747,COUNTRY,MDA,EUR,Europe,YEAR,2022,,,,,,,,,11.2 [9.6 - 13.0],11.24491091,9.562427443,12.96968147,,2025-06-18T14:11:35Z,2022,2022-01-01,2022-12-31
8338496,SA_0000001747,COUNTRY,MKD,EUR,Europe,YEAR,2013,,,,,,,,,3.7 [2.8 - 4.8],3.697913189,2.760509131,4.791045038,,2025-06-18T14:11:35Z,2013,2013-01-01,2013-12-31
8338574,SA_0000001747,COUNTRY,HND,AMR,Americas,YEAR,2017,,,,,,,,,2.6 [1.8 - 3.5],2.643523682,1.833160359,3.545285542,,2025-06-18T14:11:35Z,2017,2017-01-01,2017-12-31
8339407,SA_0000001747,COUNTRY,MLT,EUR,Europe,YEAR,2022,,,,,,,,,5.8 [4.6 - 7.0],5.802026643,4.596811321,7.00407135,,2025-06-18T14:11:35Z,2022,2022-01-01,2022-12-31
8344648,SA_0000001747,COUNTRY,GIN,AFR,Africa,YEAR,2001,,,,,,,,,0.2 [0.0 - 0.4],0.192836636,0.038254301,0.394381469,,2025-06-18T14:11:35Z,2001,2001-01-01,2001-12-31
8346506,SA_0000001747,COUNTRY,BGR,EUR,Europe,YEAR,2011,,,,,,,,,10.4 [8.7 - 11.9],10.41447305,8.73406289,11.92784413,,2025-06-18T14:11:35Z,2011,2011-01-01,2011-12-31
8357356,SA_0000001747,COUNTRY,TJK,EUR,Europe,YEAR,2010,,,,,,,,,0.7 [0.3 - 1.1],0.7011442,0.309311105,1.096594473,,2025-06-18T14:11:35Z,2010,2010-01-01,2010-12-31
8364269,SA_0000001747,COUNTRY,CHE,EUR,Europe,YEAR,2017,,,,,,,,,8.7 [7.1 - 10.2],8.696666667,7.077243874,10.24076768,,2025-06-18T14:11:35Z,2017,2017-01-01,2017-12-31
8365988,SA_0000001747,COUNTRY,HND,AMR,Americas,YEAR,2021,,,,,,,,,2.7 [1.8 - 3.5],2.661206881,1.779369037,3.462705995,,2025-06-18T14:11:35Z,2021,2021-01-01,2021-12-31
8370802,SA_0000001747,COUNTRY,TUV,WPR,Western Pacific,YEAR,2002,,,,,,,,,1.3 [0.7 - 1.9],1.28,0.683000528,1.868495929,,2025-06-18T14:11:35Z,2002,2002-01-01,2002-12-31
8375974,SA_0000001747,COUNTRY,BEN,AFR,Africa,YEAR,2022,,,,,,,,,4.2 [3.2 - 5.3],4.23211266,3.164343151,5.26268575,,2025-06-18T14:11:35Z,2022,2022-01-01,2022-12-31
8375998,SA_0000001747,COUNTRY,DOM,AMR,Americas,YEAR,2012,,,,,,,,,4.3 [3.3 - 5.4],4.32,3.273471288,5.355160581,,2025-06-18T14:11:35Z,2012,2012-01-01,2012-12-31
8376484,SA_0000001747,COUNTRY,DJI,EMR,Eastern Mediterranean,YEAR,2005,,,,,,,,,0.4 [0.1 - 0.7],0.403084011,0.12737128,0.716799191,,2025-06-18T14:11:35Z,2005,2005-01-01,2005-12-31
8384108,SA_0000001747,COUNTRY,BHR,EMR,Eastern Mediterranean,YEAR,2002,,,,,,,,,2.2 [1.5 - 3.0],2.230074651,1.513952979,3.004671915,,2025-06-18T14:11:35Z,2002,2002-01-01,2002-12-31
8395244,SA_0000001747,COUNTRY,THA,SEAR,South-East Asia,YEAR,2020,,,,,,,,,6.5 [5.3 - 7.9],6.503333333,5.284158775,7.886836438,,2025-06-18T14:11:35Z,2020,2020-01-01,2020-12-31
