location,sex,age,year,precent_of_prevalence,upper_bound,lower_bound
Sweden,Female,35-39 years,2021,0.0251900446791341,0.0341724533920721,0.0172729528087141
Sweden,Both Sexes,35-39 years,2021,0.040412663,0.054501058,0.02922272
Sweden,Male,40-44 years,2021,0.0449163718256879,0.0647898113330864,0.0322318516949663
Sweden,Female,40-44 years,2021,0.0215330083859941,0.029778636465624,0.0144616619008906
Sweden,Both Sexes,40-44 years,2021,0.033397389,0.045488008,0.023826142
Sweden,Male,15-19 years,2022,0.0249376778223246,0.0380117246107019,0.0152744146772065
Sweden,Female,15-19 years,2022,0.0153521698164268,0.0238697598462313,0.0091471322933243
Sweden,Both Sexes,15-19 years,2022,0.020170999,0.030460406,0.012115945
Sweden,Male,20-24 years,2022,0.066754418625947,0.1004937626107541,0.0424988186327363
Sweden,Female,20-24 years,2022,0.0358760566616137,0.05689505215242,0.0203057492375229
Sweden,Both Sexes,20-24 years,2022,0.051965157,0.078605259,0.031115436
Sweden,Male,25-29 years,2022,0.0722516176720581,0.1000540303366868,0.0502688769259624
Sweden,Female,25-29 years,2022,0.0349729121507297,0.0493954577765569,0.0227619549776511
Sweden,Both Sexes,25-29 years,2022,0.053937804,0.072653251,0.037977007
Sweden,Male,30-34 years,2022,0.0658438658966198,0.0923821389894084,0.0441623933378281
Sweden,Female,30-34 years,2022,0.0291152461095296,0.0435061399182274,0.0178578572097267
Sweden,Both Sexes,30-34 years,2022,0.047788869,0.066489057,0.031831316
Sweden,Male,35-39 years,2022,0.0541479638641962,0.0739097298955924,0.0386258003019964
Sweden,Female,35-39 years,2022,0.0250209544334693,0.0350041334408893,0.01657066762365
Sweden,Both Sexes,35-39 years,2022,0.039880347,0.052913296,0.028388309
Sweden,Male,40-44 years,2022,0.0440702844273531,0.0620648789593364,0.0313275441631904
Sweden,Female,40-44 years,2022,0.0216641884157984,0.031356925019868,0.0144778130975061
Sweden,Both Sexes,40-44 years,2022,0.03305371,0.045694132,0.023745797
Sweden,Male,15-19 years,2023,0.0254989420787469,0.038513882235774,0.0156082297282225
Sweden,Female,15-19 years,2023,0.0155123020047564,0.0242783134739536,0.0091582207433492
Sweden,Both Sexes,15-19 years,2023,0.02053143,0.031821338,0.012329557
Sweden,Male,20-24 years,2023,0.0683827612923465,0.1047396147862857,0.0437511850561896
Sweden,Female,20-24 years,2023,0.0364241183948865,0.0581219400998459,0.0204361250424945
Sweden,Both Sexes,20-24 years,2023,0.052986317,0.081657482,0.033752035
Sweden,Male,25-29 years,2023,0.0737678773618721,0.0971791498674489,0.0524319905482695
Sweden,Female,25-29 years,2023,0.0353119227053912,0.0490202197501124,0.0227666411851617
Sweden,Both Sexes,25-29 years,2023,0.054992284,0.072720788,0.039374763
Sweden,Male,30-34 years,2023,0.0671377622162053,0.0941040823081765,0.0424489744441786
Sweden,Female,30-34 years,2023,0.029169018012936,0.0426403321883555,0.0178818934994179
Sweden,Both Sexes,30-34 years,2023,0.04845889,0.066209996,0.031301699
Sweden,Male,35-39 years,2023,0.0545279337559866,0.071663445706476,0.0380098202775608
Sweden,Female,35-39 years,2023,0.0249734586113304,0.0345669106436053,0.0167757478338005
Sweden,Both Sexes,35-39 years,2023,0.040044233,0.052152537,0.028469129
Sweden,Male,40-44 years,2023,0.0434628352003142,0.0588339204495275,0.0305410112280964
Sweden,Female,40-44 years,2023,0.0215469170277135,0.0309238215040506,0.0144019380626211
Sweden,Both Sexes,40-44 years,2023,0.032703638,0.042791884,0.023245329
Switzerland,Male,15-19 years,2005,0.0329209008126606,0.0477256986008986,0.0178385141790818
Switzerland,Female,15-19 years,2005,0.0125059148052591,0.0193549289449602,0.0071355925638762
Switzerland,Both Sexes,15-19 years,2005,0.022681086,0.032337952,0.01273498
Switzerland,Male,20-24 years,2005,0.0909195464569219,0.135455333015935,0.0525934089380211
Switzerland,Female,20-24 years,2005,0.0292190206146906,0.0452318040621217,0.0168733634046615
Switzerland,Both Sexes,20-24 years,2005,0.060056002,0.08885042,0.035459117
Switzerland,Male,25-29 years,2005,0.0862432356510852,0.1173272346964566,0.060004773088516
Switzerland,Female,25-29 years,2005,0.0278193900247826,0.0389468293447433,0.0185140093527819
Switzerland,Both Sexes,25-29 years,2005,0.056851936,0.07655552,0.039428541
Switzerland,Male,30-34 years,2005,0.0707206240137827,0.101665624511412,0.0465347572679804
Switzerland,Female,30-34 years,2005,0.022966675254268,0.0335098032247722,0.013839333221259
Switzerland,Both Sexes,30-34 years,2005,0.04656183,0.066586631,0.029892394
Switzerland,Male,35-39 years,2005,0.0613076836263011,0.0820220787345151,0.0430328167079631
Switzerland,Female,35-39 years,2005,0.0204606491610361,0.0277322257593637,0.0136972931927987
Switzerland,Both Sexes,35-39 years,2005,0.040714915,0.053893224,0.028918546
Switzerland,Male,40-44 years,2005,0.053955205929657,0.0718606638277471,0.0401511549770911
Switzerland,Female,40-44 years,2005,0.0183949956290829,0.0256073178527823,0.0128308164667638
Switzerland,Both Sexes,40-44 years,2005,0.036306534,0.048353768,0.027125918
Switzerland,Male,15-19 years,2006,0.0325843970252688,0.0478385589590973,0.0177904299195568
Switzerland,Female,15-19 years,2006,0.0124394244869702,0.0190933572539859,0.0072746500469835
Switzerland,Both Sexes,15-19 years,2006,0.022482735,0.032427139,0.012814635
Switzerland,Male,20-24 years,2006,0.0898776552395998,0.1334471877549058,0.0525886214920925
Switzerland,Female,20-24 years,2006,0.0289995149076289,0.0453610667754418,0.0165129297698415
Switzerland,Both Sexes,20-24 years,2006,0.059399882,0.087297235,0.035483086
Switzerland,Male,25-29 years,2006,0.0853911712202416,0.1163560405313215,0.0603830081749244
Switzerland,Female,25-29 years,2006,0.0275329177938939,0.0382361415404756,0.0186183712874346
Switzerland,Both Sexes,25-29 years,2006,0.056365392,0.076121412,0.039050914
Switzerland,Male,30-34 years,2006,0.0693607129735481,0.0979977355578346,0.0450642060721894
Switzerland,Female,30-34 years,2006,0.0226880689426564,0.0328013273256063,0.0135194792944976
Switzerland,Both Sexes,30-34 years,2006,0.045781764,0.065170882,0.028979281
Switzerland,Male,35-39 years,2006,0.0603951321446497,0.0816054618398812,0.042448147499718
Switzerland,Female,35-39 years,2006,0.0202574170555062,0.0274796443219457,0.0134728544941357
Switzerland,Both Sexes,35-39 years,2006,0.040141919,0.053362709,0.028542326
Switzerland,Male,40-44 years,2006,0.0535923312982682,0.0725866762223871,0.0395727694118807
Switzerland,Female,40-44 years,2006,0.0182517266732483,0.02510018006172,0.0127066099678531
Switzerland,Both Sexes,40-44 years,2006,0.036060921,0.047015048,0.026856249
Switzerland,Male,15-19 years,2007,0.0317652243403411,0.04765679882902,0.0171819530198458
Switzerland,Female,15-19 years,2007,0.0123242817412069,0.0189207832545354,0.0073818332185766
Switzerland,Both Sexes,15-19 years,2007,0.022011281,0.03227497,0.012396315
Switzerland,Male,20-24 years,2007,0.087314802528856,0.1305111561430503,0.0518527182216352
Switzerland,Female,20-24 years,2007,0.0286060767678214,0.0452251706638397,0.0163598797474483
Switzerland,Both Sexes,20-24 years,2007,0.057921666,0.085868303,0.034734477
Switzerland,Male,25-29 years,2007,0.0833213509076556,0.1135123103974057,0.0583386188040336
Switzerland,Female,25-29 years,2007,0.0270920287579367,0.0374796883517264,0.0185214909483627
Switzerland,Both Sexes,25-29 years,2007,0.055143127,0.074445679,0.037997733
Switzerland,Male,30-34 years,2007,0.0679525368803097,0.0961557156111992,0.0437043234156956
Switzerland,Female,30-34 years,2007,0.0223201257596714,0.0320692857347214,0.0131909230450487
Switzerland,Both Sexes,30-34 years,2007,0.044943703,0.063597216,0.027925516
Switzerland,Male,35-39 years,2007,0.059547607310656,0.0805090917458476,0.0417532355469334
Switzerland,Female,35-39 years,2007,0.0199953601672923,0.0272182236160834,0.0132862769979599
Switzerland,Both Sexes,35-39 years,2007,0.039628832,0.05268182,0.028100873
Switzerland,Male,40-44 years,2007,0.0533105734113158,0.070381222245294,0.0394318025081625
Switzerland,Female,40-44 years,2007,0.0180537204765576,0.0250413572251512,0.0127998476489137
Switzerland,Both Sexes,40-44 years,2007,0.035800964,0.047196261,0.02637482
Switzerland,Male,15-19 years,2008,0.0307566368198013,0.0468185898360696,0.0169433476167016
Switzerland,Female,15-19 years,2008,0.0121953981271895,0.0187115661958928,0.0073768262738761
Switzerland,Both Sexes,15-19 years,2008,0.021446174,0.031815576,0.012156485
Switzerland,Male,20-24 years,2008,0.0841475903793062,0.1279261179920768,0.050158169512123
Switzerland,Female,20-24 years,2008,0.0281619041817504,0.0449477081613946,0.0160807209929507
Switzerland,Both Sexes,20-24 years,2008,0.056096389,0.084167688,0.033664552
Switzerland,Male,25-29 years,2008,0.0807614952178349,0.1104651219203263,0.0552285730982852
Switzerland,Female,25-29 years,2008,0.0266130731151766,0.0370317190107463,0.0182388235970176
Switzerland,Both Sexes,25-29 years,2008,0.053674706,0.073237085,0.037123398
Switzerland,Male,30-34 years,2008,0.0666470588962215,0.0939957647911966,0.0424830608703632
Switzerland,Female,30-34 years,2008,0.0219356827331178,0.0317230109026079,0.0129243598694741
Switzerland,Both Sexes,30-34 years,2008,0.044167914,0.062245352,0.027238634
Switzerland,Male,35-39 years,2008,0.0588058990261937,0.0788573919927011,0.0409502996385415
Switzerland,Female,35-39 years,2008,0.0197152832502767,0.0268608521816969,0.0130350784591695
Switzerland,Both Sexes,35-39 years,2008,0.03916298,0.051969924,0.027585656
Switzerland,Male,40-44 years,2008,0.0530802191946989,0.0707367343147054,0.0391902814283831
Switzerland,Female,40-44 years,2008,0.017830289396932,0.0245620203545287,0.0126696613212396
Switzerland,Both Sexes,40-44 years,2008,0.03555914,0.04637425,0.026213483
Switzerland,Male,15-19 years,2009,0.029860629113079,0.0460079369109937,0.0166857404978718
Switzerland,Female,15-19 years,2009,0.0120888837246321,0.0185205376479047,0.0072185443101584
Switzerland,Both Sexes,15-19 years,2009,0.020951332,0.031513919,0.012099871
Switzerland,Male,20-24 years,2009,0.0813098999841594,0.1247136400722794,0.0477705043274605
Switzerland,Female,20-24 years,2009,0.0277919378992457,0.0446513288858229,0.0158202209121849
Switzerland,Both Sexes,20-24 years,2009,0.054475908,0.082604979,0.032431913
Switzerland,Male,25-29 years,2009,0.0784497968569543,0.1077596982266503,0.0524489940097823
Switzerland,Female,25-29 years,2009,0.02621329798003,0.0366771023679266,0.0174230470300016
Switzerland,Both Sexes,25-29 years,2009,0.052376665,0.071785386,0.035626983
Switzerland,Male,30-34 years,2009,0.0656000063171745,0.093670093513251,0.0409460255126136
Switzerland,Female,30-34 years,2009,0.0216080015419666,0.0316406101162769,0.0126714986823344
Switzerland,Both Sexes,30-34 years,2009,0.043528901,0.061730601,0.026711796
Switzerland,Male,35-39 years,2009,0.0582143109663717,0.0789572217774259,0.0402797722722734
Switzerland,Female,35-39 years,2009,0.019458167803533,0.0266843672424128,0.0127879881270411
Switzerland,Both Sexes,35-39 years,2009,0.03880436,0.051445893,0.027186036
Switzerland,Male,40-44 years,2009,0.0528737854848651,0.0720381611471722,0.0384230270863288
Switzerland,Female,40-44 years,2009,0.0176110014835015,0.0244898127242909,0.0122625147741338
Switzerland,Both Sexes,40-44 years,2009,0.035320045,0.046442248,0.025572515
Switzerland,Male,15-19 years,2010,0.0293757110297571,0.0452932249312513,0.0167880843360059
Switzerland,Female,15-19 years,2010,0.0120406093757124,0.0184818749656622,0.0070050785695656
Switzerland,Both Sexes,15-19 years,2010,0.020688167,0.031310662,0.012047874
Switzerland,Male,20-24 years,2010,0.0797315491605244,0.1238503164430934,0.0469801565737918
Switzerland,Female,20-24 years,2010,0.0276209488879777,0.0441466156719732,0.0156356612080577
Switzerland,Both Sexes,20-24 years,2010,0.053617719,0.08102366,0.031127876
Switzerland,Male,25-29 years,2010,0.0771209069940048,0.1075082078259044,0.0516588241547523
Switzerland,Female,25-29 years,2010,0.0260097241736982,0.0366794476456932,0.0168429946981226
Switzerland,Both Sexes,25-29 years,2010,0.051603692,0.070842358,0.034924568
Switzerland,Male,30-34 years,2010,0.0649654286538209,0.0945676615838096,0.0399759780915947
Switzerland,Female,30-34 years,2010,0.0214102634688116,0.0316689625009286,0.0125599947612899
Switzerland,Both Sexes,30-34 years,2010,0.043195025,0.062306977,0.026483806
Switzerland,Male,35-39 years,2010,0.0578159236060245,0.0786818752190052,0.0398397986462846
Switzerland,Female,35-39 years,2010,0.019264975482856,0.0264339920270616,0.0124247461768863
Switzerland,Both Sexes,35-39 years,2010,0.03855102,0.05225595,0.027086403
Switzerland,Male,40-44 years,2010,0.0526631400309128,0.0731836476390411,0.0373527522032427
Switzerland,Female,40-44 years,2010,0.0174252998759292,0.0244713230454849,0.0117290621950724
Switzerland,Both Sexes,40-44 years,2010,0.035101184,0.047433516,0.02488323
Switzerland,Male,15-19 years,2011,0.02923302257119,0.0451418037857279,0.0168351263342578
Switzerland,Female,15-19 years,2011,0.0120472886279158,0.0185517265898672,0.0069662241429602
Switzerland,Both Sexes,15-19 years,2011,0.02062342,0.031101838,0.012025019
Switzerland,Male,20-24 years,2011,0.0792162801397534,0.1212315899670912,0.0474812954533713
Switzerland,Female,20-24 years,2011,0.0276137343835418,0.0440453911724449,0.0156157041399643
Switzerland,Both Sexes,20-24 years,2011,0.053379913,0.08092632,0.031093665
Switzerland,Male,25-29 years,2011,0.0766402083870728,0.104050339107642,0.0514380970153888
Switzerland,Female,25-29 years,2011,0.0259589984644939,0.0368812311917814,0.0170243244059638
Switzerland,Both Sexes,25-29 years,2011,0.051337218,0.069806376,0.034748482
Switzerland,Male,30-34 years,2011,0.0646310527585865,0.09242860274628,0.0398213297619768
Switzerland,Female,30-34 years,2011,0.021313011517214,0.0311357049759927,0.0126166922651197
Switzerland,Both Sexes,30-34 years,2011,0.043056588,0.062062937,0.025943891
Switzerland,Male,35-39 years,2011,0.0575330371025877,0.0779654280277216,0.0403300911198781
Switzerland,Female,35-39 years,2011,0.019126175364529,0.0262206329187854,0.0124378880233376
Switzerland,Both Sexes,35-39 years,2011,0.038375489,0.051904365,0.02736781
Switzerland,Male,40-44 years,2011,0.0523792676192646,0.0709314066759937,0.0375546936378264
Switzerland,Female,40-44 years,2011,0.017268161970397,0.0239153607792594,0.0117917773693041
Switzerland,Both Sexes,40-44 years,2011,0.03487515,0.046306181,0.024933555
Switzerland,Male,15-19 years,2012,0.0291507498349286,0.0450423354136767,0.0166926642711864
Switzerland,Female,15-19 years,2012,0.0120757819994059,0.0187636625761067,0.00692339317584
Switzerland,Both Sexes,15-19 years,2012,0.020612101,0.031014111,0.011694724
Switzerland,Male,20-24 years,2012,0.0788755239928811,0.1209249064976394,0.0477100155211358
Switzerland,Female,20-24 years,2012,0.0276416984997652,0.0442281732527618,0.0154554481842224
Switzerland,Both Sexes,20-24 years,2012,0.053221155,0.081722789,0.031587937
Switzerland,Male,25-29 years,2012,0.0763236594761373,0.1032341262372555,0.0534654142427227
Switzerland,Female,25-29 years,2012,0.0259330592720844,0.03656804786886,0.0172541508792005
Switzerland,Both Sexes,25-29 years,2012,0.051179865,0.069629705,0.035356659
Switzerland,Male,30-34 years,2012,0.0643707333618432,0.0926461667335107,0.0398351162827941
Switzerland,Female,30-34 years,2012,0.0212353451709381,0.0308519348204988,0.0126295525945151
Switzerland,Both Sexes,30-34 years,2012,0.042914397,0.062043422,0.025681357
Switzerland,Male,35-39 years,2012,0.0572740984856636,0.0773328523404945,0.0409781612695498
Switzerland,Female,35-39 years,2012,0.0190026753563766,0.0257855019735074,0.0122923224667697
Switzerland,Both Sexes,35-39 years,2012,0.038212154,0.051396815,0.028179612
Switzerland,Male,40-44 years,2012,0.0520232123163229,0.0691556403351028,0.0372631803452089
Switzerland,Female,40-44 years,2012,0.0171158405604155,0.0234674710711179,0.0116624772200308
Switzerland,Both Sexes,40-44 years,2012,0.034654479,0.045365657,0.024864206
Switzerland,Male,15-19 years,2013,0.029077755013551,0.0442309368187682,0.016209299809004
Switzerland,Female,15-19 years,2013,0.0121099817938951,0.0188495300798743,0.0069625599911558
Switzerland,Both Sexes,15-19 years,2013,0.020605199,0.031329203,0.011892224
Switzerland,Male,20-24 years,2013,0.0785691073468755,0.1200366539288484,0.0482383889266278
Switzerland,Female,20-24 years,2013,0.0276809454276325,0.0439779673301656,0.0152056190687976
Switzerland,Both Sexes,20-24 years,2013,0.053116069,0.080285916,0.031656908
Switzerland,Male,25-29 years,2013,0.0760538590392612,0.1027833390132898,0.0528418283600139
Switzerland,Female,25-29 years,2013,0.0259176600029958,0.0371155530158664,0.017154988738916
Switzerland,Both Sexes,25-29 years,2013,0.051024241,0.070110508,0.035159117
Switzerland,Male,30-34 years,2013,0.0641468145940067,0.0903069966716546,0.0401061099568793
Switzerland,Female,30-34 years,2013,0.0211710524081575,0.0309464565785285,0.0126467434560469
Switzerland,Both Sexes,30-34 years,2013,0.042803356,0.061118796,0.026247603
Switzerland,Male,35-39 years,2013,0.0570497092014163,0.0760643978180459,0.041251561320083
Switzerland,Female,35-39 years,2013,0.0188899578530407,0.0259850790814751,0.0122273070944074
Switzerland,Both Sexes,35-39 years,2013,0.038078352,0.050900284,0.028604095
Switzerland,Male,40-44 years,2013,0.051666667309905,0.0682437305285238,0.0368146437965478
Switzerland,Female,40-44 years,2013,0.0169691680546113,0.0234463583199881,0.0115142646081894
Switzerland,Both Sexes,40-44 years,2013,0.034423526,0.04505796,0.024762616
Switzerland,Male,15-19 years,2014,0.0289830599601928,0.0432669475795069,0.0163321896224599
Switzerland,Female,15-19 years,2014,0.0121396239190131,0.0189077230213854,0.0069112162891617
Switzerland,Both Sexes,15-19 years,2014,0.020585423,0.03118585,0.011851981
Switzerland,Male,20-24 years,2014,0.0781908623378596,0.1193475158730283,0.0480962402876119
Switzerland,Female,20-24 years,2014,0.0277124389138442,0.0437889466340329,0.015434856001473
Switzerland,Both Sexes,20-24 years,2014,0.052994694,0.079367224,0.031447747
Switzerland,Male,25-29 years,2014,0.075733433005366,0.1034246890260067,0.0523036743745453
Switzerland,Female,25-29 years,2014,0.0259012960765364,0.0366053456365959,0.017043782669332
Switzerland,Both Sexes,25-29 years,2014,0.050842999,0.069856409,0.034823188
