location,sex,age,year,percent_of_prevalence,upper,lower
Bosnia and Herzegovina,Female,40-44 years,2020,0.0259918015947996,0.0369738798233984,0.0173828285380226
Sweden,Male,15-19 years,2018,0.0287364314240087,0.0418775625817977,0.0177439369779293
Sweden,Female,15-19 years,2018,0.0178193387302047,0.0268724617624467,0.0101813845736962
Sweden,Male,20-24 years,2018,0.0806664392973899,0.1171918624877119,0.0515341260241862
Sweden,Female,20-24 years,2018,0.0442856768981971,0.0701037913060189,0.0245633271686965
Sweden,Male,25-29 years,2018,0.0870014573374316,0.1127245143555176,0.0660306958447236
Sweden,Female,25-29 years,2018,0.041883092300393,0.0586486435201816,0.0275868651776034
Sweden,Male,30-34 years,2018,0.0788003036423852,0.1056135994052236,0.0553070328514398
Sweden,Female,30-34 years,2018,0.0329228445835164,0.0465478317401756,0.019422268948802
Sweden,Male,35-39 years,2018,0.0663002503977526,0.0877716726619191,0.0484625538871176
Sweden,Female,35-39 years,2018,0.0275338883112516,0.0371675903267716,0.0182690003757485
Sweden,Male,40-44 years,2018,0.0554650236108576,0.0723227724231558,0.0398333910917971
Sweden,Female,40-44 years,2018,0.0233015478117832,0.0326480326234937,0.0161212376643949
France,Male,15-19 years,2020,0.0210652515134297,0.0309700800759526,0.0131107112418635
France,Female,15-19 years,2020,0.0105293792331293,0.0167614594956265,0.0061798354630059
France,Male,20-24 years,2020,0.0540429085672543,0.0807029041155511,0.0340673027184802
France,Female,20-24 years,2020,0.0234808376129464,0.0371829501520272,0.0136693019344098
France,Male,25-29 years,2020,0.0605915488462026,0.080939826710252,0.0424882115828521
France,Female,25-29 years,2020,0.022412473246798,0.0317254026913969,0.0149707225243566
France,Male,30-34 years,2020,0.0590763890212504,0.0822485024733145,0.0400031293481009
France,Female,30-34 years,2020,0.0187613401133875,0.0279689984739297,0.0111256544496829
France,Male,35-39 years,2020,0.056074366558483,0.0731222804530378,0.0419193048648815
France,Female,35-39 years,2020,0.0166284297165834,0.0229778164087816,0.0107036759230929
France,Male,40-44 years,2020,0.0525748056641413,0.069121712429258,0.0391448126660365
France,Female,40-44 years,2020,0.0149084623883273,0.0213220076620588,0.0098529705346193
Portugal,Male,15-19 years,2020,0.0314694405020002,0.0490456017706039,0.0181715131557804
Portugal,Female,15-19 years,2020,0.0060691421460863,0.0094542630142569,0.0034703845235672
Portugal,Male,20-24 years,2020,0.0856155560104414,0.1317814776918732,0.0496849728826501
Portugal,Female,20-24 years,2020,0.0129683608213645,0.0206526296497362,0.0073410561403611
Portugal,Male,25-29 years,2020,0.0900083469204231,0.124772127397877,0.0595133708222903
Portugal,Female,25-29 years,2020,0.0123133000916486,0.0181174011882482,0.007839839515191
Portugal,Male,30-34 years,2020,0.0824829483496571,0.1186767923585007,0.050855764071463
Portugal,Female,30-34 years,2020,0.0103932433252718,0.0160090277495111,0.0059650525048336
Portugal,Male,35-39 years,2020,0.0786174899472602,0.1096738259063139,0.0525666923721625
Portugal,Female,35-39 years,2020,0.0090850838257923,0.013067361529303,0.0057824545439559
Portugal,Male,40-44 years,2020,0.0777311239034788,0.1105507076810813,0.0491506429452512
Portugal,Female,40-44 years,2020,0.0079150326814003,0.0116258126960678,0.0049941938483725
Belarus,Male,15-19 years,2023,0.0119469214345428,0.0170434873679432,0.0080412299124784
Belarus,Female,15-19 years,2023,0.005411833353377,0.0084300819153794,0.0032564140866204
Belarus,Male,20-24 years,2023,0.0272941569561868,0.0377381158381866,0.019018552729374
Belarus,Female,20-24 years,2023,0.0131314497275393,0.0201448499119719,0.0084091022192288
Belarus,Male,25-29 years,2023,0.0401487010359493,0.0499382488277221,0.0318593375503862
Belarus,Female,25-29 years,2023,0.0162126983431262,0.0224883022981301,0.0115541248842498
Belarus,Male,30-34 years,2023,0.0488687830194318,0.060470319757713,0.0392893045238354
Belarus,Female,30-34 years,2023,0.0183775600533399,0.0249958942850212,0.012841597972314
Belarus,Male,35-39 years,2023,0.0513266951758845,0.0653544680219557,0.0394615081610354
Belarus,Female,35-39 years,2023,0.0220802165912856,0.0296873258132076,0.0159947137795372
Belarus,Male,40-44 years,2023,0.0641194592011242,0.0815991280981443,0.0477942249156943
Belarus,Female,40-44 years,2023,0.0256052902432218,0.0349414076033075,0.0183621528845934
Netherlands,Male,15-19 years,2023,0.0174750689948095,0.0275624414665306,0.0096845757888922
Netherlands,Female,15-19 years,2023,0.0062681870685319,0.0098552455489584,0.0035163581647681
Netherlands,Male,20-24 years,2023,0.0461702142288525,0.071834504425911,0.0275029721178241
Netherlands,Female,20-24 years,2023,0.0134083400762901,0.0215143202337092,0.0076109021737199
Netherlands,Male,25-29 years,2023,0.0501233536147211,0.069069855216499,0.0341647160818519
Netherlands,Female,25-29 years,2023,0.0127178779571638,0.0183022890421535,0.0080353133529056
Netherlands,Male,30-34 years,2023,0.0484221939116551,0.0727589094996634,0.0304854844998185
Netherlands,Female,30-34 years,2023,0.0107706949542211,0.0163505755662466,0.0063982752285712
Netherlands,Male,35-39 years,2023,0.0476694951036598,0.0636478575193127,0.0338919097745105
Netherlands,Female,35-39 years,2023,0.0095876603957609,0.0133047576782697,0.0062846781810803
Netherlands,Male,40-44 years,2023,0.0464405587975198,0.0614653661715246,0.032646217587045
Netherlands,Female,40-44 years,2023,0.0085218672961522,0.0123545259837093,0.0055833932206374
Monaco,Male,15-19 years,2023,0.021790185698346,0.0336363364774998,0.0128516928950635
Monaco,Female,15-19 years,2023,0.0096078795357138,0.0147061323238499,0.005503947018658
Monaco,Male,20-24 years,2023,0.0569320932499025,0.0901457226162605,0.0338963371005944
Monaco,Female,20-24 years,2023,0.0211890904076259,0.034683861693152,0.0117679179832469
Monaco,Male,25-29 years,2023,0.0575439285571013,0.0814229885569471,0.0383468654690469
Monaco,Female,25-29 years,2023,0.0193984209818939,0.0284107931044399,0.0124749858970841
Monaco,Male,30-34 years,2023,0.050019838914687,0.0768890019723266,0.0297175719573337
Monaco,Female,30-34 years,2023,0.0156369122352164,0.0242172711397907,0.0090613399039422
Monaco,Male,35-39 years,2023,0.0412775288414648,0.0602691771328119,0.0265605643411912
Monaco,Female,35-39 years,2023,0.0136414100535761,0.0202091322262054,0.0084777492660539
Monaco,Male,40-44 years,2023,0.0335278630213443,0.0493677469411225,0.0206452765093155
Monaco,Female,40-44 years,2023,0.0119030780939653,0.0184678369651467,0.0071659176107514
Latvia,Male,15-19 years,2023,0.0113498600106768,0.0164747047499025,0.00754214508774
Latvia,Female,15-19 years,2023,0.0055747851220868,0.0088028744406434,0.0032221133902161
Latvia,Male,20-24 years,2023,0.0256556662275735,0.0355992164555422,0.017391343644755
Latvia,Female,20-24 years,2023,0.0135472174968124,0.0216471220624569,0.0081639009213393
Latvia,Male,25-29 years,2023,0.0308732017265632,0.0409530587182886,0.0233143107627747
Latvia,Female,25-29 years,2023,0.0159983682262816,0.0222284617976357,0.0108564441055502
Latvia,Male,30-34 years,2023,0.0351745863906971,0.0476714749873511,0.0257911247781269
Latvia,Female,30-34 years,2023,0.0162003482830671,0.022882830357596,0.0105293395485487
Latvia,Male,35-39 years,2023,0.0426823613433979,0.0549895466798225,0.0303490840724521
Latvia,Female,35-39 years,2023,0.0149627877974988,0.0205292562679582,0.0106514362430752
Latvia,Male,40-44 years,2023,0.0580254582745897,0.0713550007957978,0.0434170606781114
Latvia,Female,40-44 years,2023,0.0150570374106215,0.0209707871350336,0.0106617043179277
Republic of Moldova,Male,15-19 years,2014,0.0112505347147022,0.0163524210936041,0.0074773937673317
Republic of Moldova,Female,15-19 years,2014,0.0055874812069204,0.0086518913625759,0.0033690040461317
Republic of Moldova,Male,20-24 years,2014,0.0249769433541556,0.0345358280438208,0.0175918210857966
Republic of Moldova,Female,20-24 years,2014,0.0138714786744687,0.0212288709370071,0.0087266598321716
Republic of Moldova,Male,25-29 years,2014,0.0309636742298244,0.0400806591707505,0.0236631064504014
Republic of Moldova,Female,25-29 years,2014,0.0170247041267133,0.023342893537959,0.0121274496928074
Republic of Moldova,Male,30-34 years,2014,0.0355558532185867,0.0478050637219219,0.0275614784548867
Republic of Moldova,Female,30-34 years,2014,0.0189608815993688,0.0260381653533691,0.0131643966946265
Republic of Moldova,Male,35-39 years,2014,0.0413944825582438,0.053673931356612,0.0309457173535806
Republic of Moldova,Female,35-39 years,2014,0.0222765838726885,0.0290244122971835,0.0172727173075173
Republic of Moldova,Male,40-44 years,2014,0.0533670406957497,0.0653277614595437,0.042696957133141
Republic of Moldova,Female,40-44 years,2014,0.0248815727876314,0.0328384939288162,0.0186300170030471
Hungary,Male,15-19 years,2018,0.0098663903208064,0.0155618624563532,0.0059257706928609
Hungary,Female,15-19 years,2018,0.0064630330002287,0.0104427955194633,0.0035478080003299
Hungary,Male,20-24 years,2018,0.0281692011139243,0.0425536447930458,0.0186282545479348
Hungary,Female,20-24 years,2018,0.01927114659715,0.0298532831401119,0.0117878719626408
Hungary,Male,25-29 years,2018,0.0382481782552847,0.0501544994705159,0.0281809350851429
Hungary,Female,25-29 years,2018,0.0283137372606847,0.0391303542026501,0.0186007368306739
Hungary,Male,30-34 years,2018,0.0411724002771998,0.0539202352375452,0.0295787058346575
Hungary,Female,30-34 years,2018,0.0322444687475194,0.0464907401527972,0.0197093535158523
Hungary,Male,35-39 years,2018,0.0364600840246972,0.0454599659105488,0.0277518859380916
Hungary,Female,35-39 years,2018,0.0310051185331857,0.0419109241175948,0.0209860982312633
Hungary,Male,40-44 years,2018,0.0332361360777265,0.0420850493742138,0.0251718732677062
Hungary,Female,40-44 years,2018,0.0297129358731744,0.0399495253491116,0.019936791203706
Sweden,Male,15-19 years,2019,0.0270574675850841,0.0392196022509066,0.016506513429613
Sweden,Female,15-19 years,2019,0.017391684996123,0.0266248724147248,0.009998361215928
Sweden,Male,20-24 years,2019,0.0745961639087081,0.1101880851329721,0.0470238797368129
Sweden,Female,20-24 years,2019,0.0426697648688905,0.0679944889054859,0.0234710849174788
Sweden,Male,25-29 years,2019,0.0800118264294405,0.105394670495776,0.0587646255497885
Sweden,Female,25-29 years,2019,0.0402702903186115,0.0568421349388837,0.0267556908196813
Sweden,Male,30-34 years,2019,0.0721397513042972,0.0999185765023377,0.0486455457111753
Sweden,Female,30-34 years,2019,0.0316473758422,0.0450959832522111,0.0188644680535054
Sweden,Male,35-39 years,2019,0.060102977651153,0.0818660616819733,0.0424641812770489
Sweden,Female,35-39 years,2019,0.0262314150851955,0.0357271270589107,0.0174763635650299
Sweden,Male,40-44 years,2019,0.0495410075521226,0.0673709853539364,0.0343615116099821
Sweden,Female,40-44 years,2019,0.0219745443788641,0.0304629847055511,0.0149618491159075
Belgium,Male,15-19 years,2020,0.0228818443715667,0.0360434235032966,0.0129680713445074
Belgium,Female,15-19 years,2020,0.0100881484982419,0.0159586812707126,0.0058328152738942
Belgium,Male,20-24 years,2020,0.0604254507317445,0.0947584320082415,0.0360799450309173
Belgium,Female,20-24 years,2020,0.0223163752252019,0.0362299800192627,0.0126540588403708
Belgium,Male,25-29 years,2020,0.0663834480914943,0.0918489290130443,0.0465812578631965
Belgium,Female,25-29 years,2020,0.0209969783365424,0.0296890638582227,0.0137264465137687
Belgium,Male,30-34 years,2020,0.0631787430999409,0.0928446128025052,0.0397297239431861
Belgium,Female,30-34 years,2020,0.017604948676928,0.0254791073789934,0.0105867522118543
Belgium,Male,35-39 years,2020,0.059105011276056,0.0786931682745578,0.0435882591508894
Belgium,Female,35-39 years,2020,0.0164595382830165,0.02198803282883,0.0109116373705647
Belgium,Male,40-44 years,2020,0.0560611541898059,0.0731543681760783,0.0412225517583332
Belgium,Female,40-44 years,2020,0.0152725629023653,0.0213519450189773,0.0103899482827311
Cyprus,Male,15-19 years,2019,0.0208913959347374,0.0323866941748962,0.0119558372603689
Cyprus,Female,15-19 years,2019,0.0094581674097192,0.0150544924685544,0.0054758364888714
Cyprus,Male,20-24 years,2019,0.0534681935890411,0.085767384354893,0.0313527225976259
Cyprus,Female,20-24 years,2019,0.0208875096627273,0.0350708750919587,0.0118255963778779
Cyprus,Male,25-29 years,2019,0.052981613708122,0.075142382547174,0.0372810476187979
Cyprus,Female,25-29 years,2019,0.0190582700779321,0.0277547502731509,0.0123132971662679
Cyprus,Male,30-34 years,2019,0.045366181174794,0.0656324591176244,0.0278405651580447
Cyprus,Female,30-34 years,2019,0.0151461715062831,0.0231819420304052,0.0089468987548496
Cyprus,Male,35-39 years,2019,0.0381516743916528,0.0524607198128602,0.0256796683669728
Cyprus,Female,35-39 years,2019,0.0127141083071948,0.0187449182913504,0.0077340340007918
Cyprus,Male,40-44 years,2019,0.0322510918312802,0.0467768509454438,0.0214947584020424
Cyprus,Female,40-44 years,2019,0.0105684383987988,0.0162606201083574,0.0064843106064267
Germany,Male,15-19 years,2020,0.0184143399935522,0.027930598161039,0.0108703603965811
Germany,Female,15-19 years,2020,0.0098631829567349,0.0154760841003662,0.0057117317607819
Germany,Male,20-24 years,2020,0.0468597689572567,0.0722467335569359,0.0296820132427009
Germany,Female,20-24 years,2020,0.0217337014172452,0.0353044080051025,0.0125856668750064
Germany,Male,25-29 years,2020,0.0515179797331306,0.0700869474248556,0.036221355071689
Germany,Female,25-29 years,2020,0.0204641827380392,0.0286075464281244,0.0133229153371366
Germany,Male,30-34 years,2020,0.0504347875322624,0.0682613667800673,0.0337921499490465
Germany,Female,30-34 years,2020,0.0170647632823195,0.0250272109136759,0.0104719247239639
Germany,Male,35-39 years,2020,0.050340660778633,0.0622660260060094,0.0384709699926859
Germany,Female,35-39 years,2020,0.0154198430609739,0.0207951547447281,0.0102657452235679
Germany,Male,40-44 years,2020,0.0501885336055116,0.0615082537288305,0.0380716537574031
Germany,Female,40-44 years,2020,0.0140592994174589,0.0194200126152722,0.0094880298920579
Lithuania,Male,15-19 years,2020,0.010318096252712,0.0144085904316069,0.0069554261256169
Lithuania,Female,15-19 years,2020,0.0053570231038759,0.0083349433403822,0.0031369062704253
Lithuania,Male,20-24 years,2020,0.0225346311251162,0.0314240253348707,0.016064415916611
Lithuania,Female,20-24 years,2020,0.0128678806271575,0.0199886759633802,0.0080195718743276
Lithuania,Male,25-29 years,2020,0.0297537220919098,0.0409454014169873,0.0231275843248154
Lithuania,Female,25-29 years,2020,0.0151015270010035,0.0207524316169027,0.0106189683025293
Lithuania,Male,30-34 years,2020,0.0352038192410821,0.0476652565892297,0.0276848717318297
Lithuania,Female,30-34 years,2020,0.0159480310646545,0.0219925692404068,0.0104558234624545
Lithuania,Male,35-39 years,2020,0.0404550256820861,0.0545007955103912,0.0323539258767545
Lithuania,Female,35-39 years,2020,0.0171838243958211,0.0231208365042676,0.0124825256217718
Lithuania,Male,40-44 years,2020,0.0514998646722989,0.0644357244308378,0.0427276920016364
Lithuania,Female,40-44 years,2020,0.0182215930699609,0.0249938170017687,0.0132834522889972
Czechia,Male,15-19 years,2019,0.0091942993879884,0.0143595525876206,0.0051127537968227
Czechia,Female,15-19 years,2019,0.00650719736135,0.0106292273902599,0.0035792517870077
Czechia,Male,20-24 years,2019,0.0259005911245263,0.0396123422400777,0.0167138477173616
Czechia,Female,20-24 years,2019,0.0190319764216217,0.0298090433946274,0.0111935302644099
Czechia,Male,25-29 years,2019,0.036157509852718,0.0477034247537294,0.0266204383888709
Czechia,Female,25-29 years,2019,0.0267184211579559,0.0373398572869825,0.0177926729331651
Czechia,Male,30-34 years,2019,0.0400191589462694,0.0527344535788898,0.0304636662209532
Czechia,Female,30-34 years,2019,0.0302617809347961,0.0424483300124142,0.0190421160011901
Czechia,Male,35-39 years,2019,0.0372558864233633,0.0477415342837906,0.0298551856918111
Czechia,Female,35-39 years,2019,0.0310882362757895,0.0419808597061243,0.0223301859872521
Czechia,Male,40-44 years,2019,0.0340735707555225,0.0460238571026622,0.0262418968489106
Czechia,Female,40-44 years,2019,0.0309618334399071,0.0426485392677454,0.0213474221477141
Austria,Male,15-19 years,2020,0.0242175377202935,0.0366332278329116,0.0142964539213143
Austria,Female,15-19 years,2020,0.0116274549253419,0.0179931319145338,0.0067274564574846
Austria,Male,20-24 years,2020,0.0647498656780445,0.0995849386160371,0.0401458257587876
Austria,Female,20-24 years,2020,0.0263075914745667,0.0420367092662688,0.0150563789585433
Austria,Male,25-29 years,2020,0.0736962625525375,0.1015273337099839,0.0510194529512349
Austria,Female,25-29 years,2020,0.0247717066787299,0.0348596276950575,0.0162308743771484
Austria,Male,30-34 years,2020,0.0719253820656826,0.1015199879875136,0.0464326555425734
Austria,Female,30-34 years,2020,0.0204905825133933,0.0296195172932931,0.0125100021769423
Austria,Male,35-39 years,2020,0.0670786937364286,0.0885219803577867,0.0496487766688844
